ApsimVersion = 7.9
Title = Rice-Rice
           Date           year            day            esw        no3_Tot     crop_stage            dae  total_biomass storage_organs     rice_yield        N_avail           rain         dul(1)          sw(1)          no3()         NH4(1)         NH4(2)         NH4(3)         NH4(4)         NH4(5)         NH4(6)          drain     irrigation
     02/06/2001           2001            153        286.765           28.8              4             49          502.6            0.0            0.0           35.5         14.000          0.386          0.420           28.8           30.2            3.7            1.8            0.3            0.0            0.0          1.000          0.000
     03/06/2001           2001            154        286.691           28.5              4             50          560.0            0.0            0.0           34.2          8.000          0.386          0.421           28.5           28.6            3.5            1.8            0.3            0.0            0.0          1.000          0.000
     04/06/2001           2001            155        286.471           28.2              4             51          626.3            0.0            0.0           32.4          0.000          0.386          0.420           28.2           26.8            3.4            1.9            0.4            0.0            0.0          1.000          0.000
     05/06/2001           2001            156        286.152           27.9              4             52          700.9            0.0            0.0           30.5          1.000          0.386          0.419           27.9           24.9            3.2            1.9            0.4            0.0            0.0          1.000          0.000
     06/06/2001           2001            157        285.856           27.6              4             53          794.2            0.0            0.0           28.4         77.000          0.386          0.418           27.6           22.2            2.9            2.0            0.4            0.0            0.0          1.000          0.000
     07/06/2001           2001            158        285.665           27.3              4             54          898.5            0.0            0.0           25.5         63.000          0.386          0.418           27.3           19.6            2.6            2.0            0.4            0.0            0.0          1.000          0.000
     08/06/2001           2001            159        285.478           23.5              4             55         1016.9            0.0            0.0           22.5         27.000          0.386          0.418           23.5           19.9            2.7            2.1            0.4            0.0            0.0          1.000          0.000
     09/06/2001           2001            160        285.190           19.7              4             56         1143.9            0.0            0.0           31.0         20.000          0.386          0.417           19.7           20.1            2.8            2.1            0.4            0.0            0.0          1.000          0.000
     10/06/2001           2001            161        284.814           17.1              4             57         1276.8            0.0            0.0           27.8         66.000          0.386          0.416           17.1           20.0            2.8            2.1            0.4            0.0            0.0          1.000          0.000
     11/06/2001           2001            162        284.098           17.0              4             58         1427.0            0.0            0.0           25.3          0.000          0.386          0.414           17.0           17.7            2.5            1.9            0.4            0.0            0.0          1.000          0.000
     12/06/2001           2001            163        284.176           16.8              4             59         1588.8            0.0            0.0           22.5          0.000          0.386          0.415           16.8           15.7            2.3            1.7            0.4            0.0            0.0          1.000          0.000
     13/06/2001           2001            164        284.324           16.7              4             60         1763.8            3.6            0.0           20.1          0.000          0.386          0.416           16.7           14.1            2.1            1.6            0.5            0.0            0.0          1.000          0.000
     14/06/2001           2001            165        284.442           16.5              4             61         1957.8           22.3            0.0           18.2         76.000          0.386          0.417           16.5           12.5            1.9            1.4            0.5            0.0            0.0          1.000          0.000
     15/06/2001           2001            166        284.328           16.4              4             62         2156.6           54.7            0.0           16.1        153.000          0.386          0.416           16.4           11.2            1.7            1.3            0.5            0.0            0.0          1.000          0.000
     16/06/2001           2001            167        284.208           16.2              4             63         2358.1          101.3            0.0           14.6         35.000          0.386          0.416           16.2           10.1            1.6            1.2            0.5            0.0            0.0          1.000          0.000
     17/06/2001           2001            168        284.186           16.1              4             64         2564.4          163.9            0.0           13.1         76.000          0.386          0.417           16.1            8.8            1.4            1.0            0.5            0.0            0.0          1.000          0.000
     18/06/2001           2001            169        284.292           16.0              4             65         2780.8          245.2            0.0           11.6         16.000          0.386          0.417           16.0            7.4            1.2            0.9            0.5            0.0            0.0          1.000          0.000
     19/06/2001           2001            170        284.166           15.8              4             66         2994.4          340.0            0.0            9.9         25.000          0.386          0.417           15.8            6.4            1.1            0.8            0.5            0.0            0.0          1.000          0.000
     20/06/2001           2001            171        284.225           15.7              4             67         3213.8          453.5          113.5            8.6         69.000          0.386          0.417           15.7            5.2            0.9            0.6            0.5            0.0            0.0          1.000          0.000
     21/06/2001           2001            172        284.072           15.6              4             68         3426.5          578.7          238.6            7.2         29.000          0.386          0.417           15.6            3.5            0.6            0.4            0.5            0.0            0.0          1.000          0.000
     22/06/2001           2001            173        284.065           15.4              4             69         3626.3          732.9          392.9            4.9         26.000          0.386          0.417           15.4            1.6            0.3            0.2            0.6            0.0            0.0          1.000          0.000
     23/06/2001           2001            174        283.191           15.3              4             70         3839.9          910.3          570.3            2.5          0.000          0.386          0.414           15.3            0.0            0.0            0.0            0.6            0.0            0.0          1.000          0.000
     24/06/2001           2001            175        284.031           15.1              4             71         4029.7         1083.4          743.3            0.4          3.000          0.386          0.416           15.1            0.0            0.0            0.0            0.6            0.0            0.0          1.000          0.000
     25/06/2001           2001            176        284.046           15.0              4             72         4214.6         1264.4          924.4            0.5          0.000          0.386          0.416           15.0            0.0            0.0            0.0            0.6            0.0            0.0          1.000          0.000
     26/06/2001           2001            177        284.102           14.9              4             73         4396.7         1454.6         1114.5            0.5          3.000          0.386          0.417           14.9            0.0            0.0            0.0            0.6            0.0            0.0          1.000          0.000
     27/06/2001           2001            178        284.184           14.7              4             74         4577.1         1653.8         1313.8            0.5         83.000          0.386          0.417           14.7            0.0            0.0            0.0            0.6            0.0            0.0          1.000          0.000
     28/06/2001           2001            179        283.617           14.6              4             75         4758.7         1858.5         1518.5            0.5          0.000          0.386          0.415           14.6            0.0            0.0            0.0            0.6            0.0            0.0          1.000          0.000
     29/06/2001           2001            180        284.197           14.5              4             76         4929.0         2049.6         1709.5            0.5          8.000          0.386          0.417           14.5            0.0            0.0            0.0            0.6            0.0            0.0          1.000          0.000
     30/06/2001           2001            181        284.383           14.3              4             77         5101.1         2240.4         1900.3            0.4          7.000          0.386          0.417           14.3            0.0            0.0            0.0            0.7            0.0            0.0          1.000          0.000
     01/07/2001           2001            182        284.581           14.2              4             78         5274.6         2430.6         2090.6            0.4         32.000          0.386          0.418           14.2            0.0            0.0            0.0            0.7            0.0            0.0          1.000          0.000
     02/07/2001           2001            183        284.572           14.1              4             79         5440.2         2611.3         2271.3            0.4         29.000          0.386          0.418           14.1            0.0            0.0            0.0            0.7            0.0            0.0          1.000          0.000
     03/07/2001           2001            184        284.503           14.0              4             80         5595.1         2779.9         2439.9            0.4          3.000          0.386          0.418           14.0            0.0            0.0            0.0            0.7            0.0            0.0          1.000          0.000
     04/07/2001           2001            185        282.506           13.8              4             81         5762.1         2959.1         2619.1            0.4          0.000          0.386          0.410           13.8            0.0            0.0            0.0            0.7            0.0            0.0          1.000          0.000
     05/07/2001           2001            186        282.736           13.7              4             82         5921.1         3129.1         2789.1            0.4          0.000          0.386          0.411           13.7            0.0            0.0            0.0            0.7            0.0            0.0          1.000          0.000
     06/07/2001           2001            187        283.542           13.6              4             83         6068.9         3286.9         2946.8            0.4          5.000          0.386          0.414           13.6            0.0            0.0            0.0            0.7            0.0            0.0          1.000          0.000
     07/07/2001           2001            188        284.708           13.5              4             84         6199.6         3426.6         3086.5            0.5          6.000          0.386          0.418           13.5            0.0            0.0            0.0            0.7            0.0            0.0          1.000          0.000
     08/07/2001           2001            189        284.152           13.3              4             85         6330.6         3565.6         3225.5            0.5          0.000          0.386          0.416           13.3            0.0            0.0            0.0            0.8            0.0            0.0          1.000          0.000
     09/07/2001           2001            190        284.843           13.2              4             86         6452.1         3694.3         3354.2            0.5          0.000          0.386          0.418           13.2            0.0            0.0            0.0            0.8            0.0            0.0          1.000          0.000
     10/07/2001           2001            191        285.053           13.1              4             87         6574.4         3823.1         3483.1            0.5         43.000          0.386          0.419           13.1            0.0            0.0            0.0            0.8            0.0            0.0          1.000          0.000
     11/07/2001           2001            192        285.101           13.0              4             88         6691.4         3946.0         3605.9            0.4         37.000          0.386          0.419           13.0            0.0            0.0            0.0            0.8            0.0            0.0          1.000          0.000
     12/07/2001           2001            193        285.032           12.8              4             89         6798.9         4058.8         3718.8            0.4          8.000          0.386          0.419           12.8            0.0            0.0            0.0            0.8            0.0            0.0          1.000          0.000
     13/07/2001           2001            194        285.152           12.7              4             90         6909.7         4125.2         3785.2            0.4          6.000          0.386          0.419           12.7            0.0            0.0            0.0            0.8            0.0            0.0          1.000          0.000
     14/07/2001           2001            195        285.215           12.6              4             91         7024.9         4125.2         3785.2            0.4         28.000          0.386          0.419           12.6            0.0            0.0            0.0            0.8            0.0            0.0          1.000          0.000
     15/07/2001           2001            196        285.271           12.5              4             92         7137.3         4125.2         3785.2            0.4         10.000          0.386          0.419           12.5            0.0            0.0            0.0            0.8            0.0            0.0          1.000          0.000
     16/07/2001           2001            197        285.374           12.4              4             93         7248.1         4125.2         3785.2            0.5          5.000          0.386          0.420           12.4            0.0            0.0            0.0            0.9            0.0            0.0          1.000          0.000
     17/07/2001           2001            198        285.431           12.2              4             94         7355.2         4125.2         3785.2            0.5          3.000          0.386          0.420           12.2            0.0            0.0            0.0            0.9            0.0            0.0          1.000          0.000
     18/07/2001           2001            199        285.555           12.1              4             95         7461.4         4125.2         3785.2            0.5          1.000          0.386          0.420           12.1            0.0            0.0            0.0            0.9            0.0            0.0          1.000          0.000
     19/07/2001           2001            200        285.466           12.0              4             96         7565.3         4125.2         3785.2            0.5          1.000          0.386          0.420           12.0            0.0            0.0            0.0            0.9            0.0            0.0          1.000          0.000
     20/07/2001           2001            201        285.705           11.9              4             97         7664.6         4125.2         3785.2            0.5          5.000          0.386          0.421           11.9            0.0            0.0            0.0            0.9            0.0            0.0          1.000          0.000
     21/07/2001           2001            202        285.776           11.8              4             98         7758.6         4125.2         3785.2            0.5          2.000          0.386          0.421           11.8            0.0            0.0            0.0            0.9            0.0            0.0          1.000          0.000
     22/07/2001           2001            203        285.900           11.7              4             99         7850.9         4125.2         3785.2            0.5          1.000          0.386          0.421           11.7            0.0            0.0            0.0            0.9            0.0            0.0          1.000          0.000
     23/07/2001           2001            204        285.306           11.6              4            100         7950.2         4125.2         3785.2            0.5         36.000          0.386          0.418           11.6            0.0            0.0            0.0            1.0            0.0            0.0          1.000          0.000
     24/07/2001           2001            205        285.021           11.4              0              0            0.0            0.0            0.0            0.3         39.000          0.386          0.405           11.4            0.3            0.1            0.1            1.0            0.0            0.0          1.000          0.000
     25/07/2001           2001            206        285.381           11.3              0              0            0.0            0.0            0.0            0.5          4.000          0.386          0.408           11.3            0.5            0.2            0.1            1.0            0.0            0.0          1.000          0.000
     26/07/2001           2001            207        285.415           11.2              0              0            0.0            0.0            0.0            0.7          4.000          0.386          0.408           11.2            0.7            0.3            0.2            1.0            0.0            0.0          1.000          0.000
     27/07/2001           2001            208        285.327           11.1              0              0            0.0            0.0            0.0            0.9         21.000          0.386          0.407           11.1            0.9            0.4            0.2            1.0            0.0            0.0          1.000          0.000
     28/07/2001           2001            209        285.355           11.0              0              0            0.0            0.0            0.0            1.0          0.000          0.386          0.407           11.0            1.0            0.5            0.3            1.0            0.0            0.0          1.000          0.000
     29/07/2001           2001            210        285.346           10.9              0              0            0.0            0.0            0.0            1.2         57.000          0.386          0.407           10.9            1.2            0.5            0.3            1.0            0.0            0.0          1.000          0.000
     30/07/2001           2001            211        285.410           10.8              0              0            0.0            0.0            0.0            1.4         12.000          0.386          0.408           10.8            1.4            0.6            0.4            1.1            0.0            0.0          1.000          0.000
     31/07/2001           2001            212        285.384           10.7              0              0            0.0            0.0            0.0            1.6          8.000          0.386          0.408           10.7            1.6            0.7            0.4            1.1            0.0            0.0          1.000          0.000
     01/08/2001           2001            213        285.416           10.6              2              1            4.6            0.0            0.0           74.8         43.000          0.386          0.408           10.6           74.8            1.7            0.5            1.1            0.0            0.0          1.000          0.000
     02/08/2001           2001            214        285.670           10.5              2              2            9.9            0.0            0.0           93.0          9.000          0.386          0.409           10.5           93.0            2.4            0.6            1.1            0.0            0.0          1.000          0.000
     03/08/2001           2001            215        285.662           10.4              2              3           16.2            0.0            0.0           97.5          4.000          0.386          0.409           10.4           97.5            2.7            0.6            1.1            0.0            0.0          1.000          0.000
     04/08/2001           2001            216        285.714           10.3              2              4           23.5            0.0            0.0           98.6          0.000          0.386          0.410           10.3           98.6            3.0            0.7            1.1            0.0            0.0          1.000          0.000
     05/08/2001           2001            217        285.924           10.2              2              5           32.3            0.0            0.0           98.9         11.000          0.386          0.411           10.2           98.9            3.1            0.7            1.1            0.0            0.0          1.000          0.000
     06/08/2001           2001            218        285.928           10.1              2              6           42.4            0.0            0.0           99.0         15.000          0.386          0.411           10.1           99.0            3.2            0.8            1.2            0.0            0.0          1.000          0.000
     07/08/2001           2001            219        285.366           10.0              2              7           54.9            0.0            0.0           99.0          0.000          0.386          0.407           10.0           99.0            3.3            0.8            1.2            0.0            0.0          1.000          0.000
     08/08/2001           2001            220        286.117            9.9              2              8           68.6            0.0            0.0           99.0          4.000          0.386          0.412            9.9           99.0            3.4            0.9            1.2            0.0            0.0          1.000          0.000
     09/08/2001           2001            221        285.618            9.8              2              9           85.8            0.0            0.0           99.0          7.000          0.386          0.409            9.8           99.0            3.5            0.9            1.2            0.0            0.0          1.000          0.000
     10/08/2001           2001            222        285.203            9.7              2             10          106.6            0.0            0.0           99.0          2.000          0.386          0.406            9.7           99.0            3.6            1.0            1.2            0.0            0.0          1.000          0.000
     11/08/2001           2001            223        285.746            9.6              2             11          130.4            0.0            0.0           99.1          3.000          0.386          0.410            9.6           99.1            3.7            1.1            1.2            0.0            0.0          1.000          0.000
     12/08/2001           2001            224        286.484            9.5              2             12          156.5            0.0            0.0           99.1          0.000          0.386          0.415            9.5           99.1            3.8            1.1            1.3            0.0            0.0          1.000          0.000
     13/08/2001           2001            225        286.534            9.4              2             13          187.1            0.0            0.0           99.2          0.000          0.386          0.415            9.4           99.2            3.9            1.2            1.3            0.0            0.0          1.000          0.000
     14/08/2001           2001            226        287.094            9.3              2             14          221.9            0.0            0.0           99.2          2.000          0.386          0.419            9.3           99.2            4.0            1.2            1.3            0.0            0.0          1.000          0.000
     15/08/2001           2001            227        287.349            9.2              2             15          263.1            0.0            0.0           99.3         31.000          0.386          0.421            9.2           99.3            4.1            1.3            1.3            0.0            0.0          1.000          0.000
     16/08/2001           2001            228        287.486            9.1              2             16          310.1            0.0            0.0          103.5          4.000          0.386          0.422            9.1           99.3            4.2            1.3            1.3            0.0            0.0          1.000          0.000
     17/08/2001           2001            229        287.494            9.0              2             17          353.5            0.0            0.0          103.7          6.000          0.386          0.422            9.0           99.4            4.3            1.4            1.3            0.0            0.0          1.000          0.000
     18/08/2001           2001            230        287.038            8.9              2             18          407.1            0.0            0.0          103.8          3.000          0.386          0.419            8.9           99.4            4.4            1.5            1.3            0.0            0.0          1.000          0.000
     19/08/2001           2001            231        287.549            8.8              2             19          453.5            0.0            0.0          104.0          0.000          0.386          0.422            8.8           99.5            4.5            1.5            1.4            0.0            0.0          1.000          0.000
     20/08/2001           2001            232        287.402            8.8              2             20          504.7            0.0            0.0          104.1          0.000          0.386          0.421            8.8           99.6            4.6            1.6            1.4            0.0            0.0          1.000          0.000
     21/08/2001           2001            233        287.304            8.7              2             21          561.1            0.0            0.0          134.7          0.000          0.386          0.420            8.7          129.7            5.0            1.6            1.4            0.1            0.0          1.000          0.000
     22/08/2001           2001            234        287.308            8.6              2             22          622.6            0.0            0.0          142.0          1.000          0.386          0.420            8.6          136.6            5.4            1.7            1.4            0.1            0.0          1.000          0.000
     23/08/2001           2001            235        287.402            8.5              2             23          687.6            0.0            0.0          143.8          4.000          0.386          0.421            8.5          138.2            5.6            1.8            1.4            0.1            0.0          1.000          0.000
     24/08/2001           2001            236        287.902            8.4              2             24          752.3            0.0            0.0          144.3          5.000          0.386          0.424            8.4          138.5            5.7            1.8            1.4            0.1            0.0          1.000          0.000
     25/08/2001           2001            237        287.995            8.3              3             25          106.6            0.0            0.0          144.5         18.000          0.386          0.425            8.3          138.6            5.8            1.9            1.5            0.1            0.0          1.000          0.000
     26/08/2001           2001            238        287.691            8.2              4             26          110.1            0.0            0.0          138.7          3.000          0.386          0.423            8.2          133.8            5.9            1.9            1.5            0.1            0.0          1.000          0.000
     27/08/2001           2001            239        287.726            8.1              4             27          115.7            0.0            0.0          133.9          6.000          0.386          0.423            8.1          133.5            6.0            2.0            1.5            0.1            0.0          1.000          0.000
     28/08/2001           2001            240        287.702            8.1              4             28          121.0            0.0            0.0          133.6          2.000          0.386          0.423            8.1          133.3            6.1            2.0            1.5            0.1            0.0          1.000          0.000
     29/08/2001           2001            241        287.713            8.0              4             29          126.3            0.0            0.0          133.4          1.000          0.386          0.423            8.0          133.1            6.2            2.1            1.5            0.1            0.0          1.000          0.000
     30/08/2001           2001            242        287.715            7.9              4             30          131.6            0.0            0.0          133.2         14.000          0.386          0.423            7.9          132.9            6.3            2.2            1.5            0.1            0.0          1.000          0.000
     31/08/2001           2001            243        287.212            7.8              4             31          137.9            0.0            0.0          133.0          0.000          0.386          0.420            7.8          132.7            6.4            2.2            1.6            0.1            0.0          1.000          0.000
     01/09/2001           2001            244        287.706            7.7              4             32          144.3            0.0            0.0          132.7         11.000          0.386          0.423            7.7          132.4            6.5            2.3            1.6            0.1            0.0          1.000          0.000
     02/09/2001           2001            245        287.531            7.7              4             33          152.1            0.0            0.0          132.5          0.000          0.386          0.422            7.7          132.1            6.6            2.3            1.6            0.1            0.0          1.000          0.000
     03/09/2001           2001            246        287.444            7.6              4             34          161.6            0.0            0.0          132.1          2.000          0.386          0.421            7.6          131.6            6.7            2.4            1.6            0.1            0.0          1.000          0.000
     04/09/2001           2001            247        287.355            7.5              4             35          173.0            0.0            0.0          131.7          0.000          0.386          0.421            7.5          131.2            6.8            2.4            1.6            0.1            0.0          1.000          0.000
     05/09/2001           2001            248        287.575            7.4              4             36          185.8            0.0            0.0          138.1          3.000          0.386          0.422            7.4          130.7            6.9            2.5            1.6            0.1            0.0          1.000          0.000
     06/09/2001           2001            249        287.496            7.3              4             37          201.0            0.0            0.0          137.7         31.000          0.386          0.422            7.3          130.2            6.9            2.6            1.6            0.1            0.0          1.000          0.000
     07/09/2001           2001            250        287.462            7.3              4             38          219.3            0.0            0.0          137.2          9.000          0.386          0.422            7.3          129.5            7.0            2.6            1.7            0.1            0.0          1.000          0.000
     08/09/2001           2001            251        287.327            7.2              4             39          240.3            0.0            0.0          136.6          4.000          0.386          0.421            7.2          128.7            7.0            2.7            1.7            0.1            0.0          1.000          0.000
     09/09/2001           2001            252        287.242            7.1              4             40          264.9            0.0            0.0          135.9          0.000          0.386          0.421            7.1          127.8            7.1            2.7            1.7            0.1            0.0          1.000          0.000
     10/09/2001           2001            253        287.219            7.0              4             41          295.2            0.0            0.0          135.0         28.000          0.386          0.421            7.0          126.6            7.1            2.8            1.7            0.1            0.0          1.000          0.000
     11/09/2001           2001            254        286.848            7.0              4             42          329.8            0.0            0.0          133.8         17.000          0.386          0.420            7.0          125.4            7.1            2.8            1.7            0.1            0.0          1.000          0.000
     12/09/2001           2001            255        286.879            6.9              4             43          369.1            0.0            0.0          132.6          2.000          0.386          0.420            6.9          124.0            7.1            2.9            1.7            0.1            0.0          1.000          0.000
     13/09/2001           2001            256        286.750            6.8              4             44          415.1            0.0            0.0          131.3          0.000          0.386          0.420            6.8          122.5            7.1            2.9            1.8            0.1            0.0          1.000          0.000
     14/09/2001           2001            257        285.841            6.8              4             45          474.1            0.0            0.0          129.7         18.000          0.386          0.416            6.8          120.3            7.1            3.0            1.8            0.1            0.0          1.000          0.000
     15/09/2001           2001            258        285.633            6.7              4             46          541.4            0.0            0.0          127.6          0.000          0.386          0.415            6.7          118.2            7.0            3.0            1.8            0.1            0.0          1.000          0.000
     16/09/2001           2001            259        286.192            6.6              4             47          613.8            0.0            0.0          125.4          0.000          0.386          0.419            6.6          116.0            7.0            3.1            1.8            0.1            0.0          1.000          0.000
     17/09/2001           2001            260        286.059            6.6              4             48          702.1            0.0            0.0          123.2          7.000          0.386          0.419            6.6          113.2            6.9            3.2            1.8            0.1            0.0          1.000          0.000
     18/09/2001           2001            261        286.007            6.5              4             49          794.0            0.0            0.0          120.2         66.000          0.386          0.419            6.5          110.7            6.8            3.2            1.8            0.1            0.0          1.000          0.000
     19/09/2001           2001            262        285.841            6.4              4             50          891.5            0.0            0.0          117.7          6.000          0.386          0.418            6.4          108.2            6.8            3.2            1.8            0.1            0.0          1.000          0.000
     20/09/2001           2001            263        285.525            6.4              4             51          990.9            0.0            0.0          118.3          5.000          0.386          0.417            6.4          105.9            6.7            3.2            1.9            0.1            0.1          1.000          0.000
     21/09/2001           2001            264        285.376            6.3              4             52         1096.2            0.0            0.0          115.9          0.000          0.386          0.417            6.3          103.4            6.6            3.1            1.9            0.1            0.1          1.000          0.000
     22/09/2001           2001            265        284.896            6.2              4             53         1212.5            0.0            0.0          113.4          0.000          0.386          0.416            6.2          100.8            6.5            3.1            1.9            0.1            0.1          1.000          0.000
     23/09/2001           2001            266        285.115            6.2              4             54         1332.7            0.0            0.0          110.7          0.000          0.386          0.417            6.2           98.5            6.5            3.1            1.9            0.1            0.1          1.000          0.000
     24/09/2001           2001            267        285.123            6.1              4             55         1464.2            0.0            0.0          108.3          5.000          0.386          0.418            6.1           95.8            6.4            3.0            1.9            0.1            0.1          1.000          0.000
     25/09/2001           2001            268        284.657            6.0              4             56         1609.7            0.0            0.0          105.6          3.000          0.386          0.417            6.0           93.0            6.3            3.0            1.9            0.1            0.1          1.000          0.000
     26/09/2001           2001            269        283.199            6.0              4             57         1770.1            0.0            0.0          102.6          0.000          0.386          0.412            6.0           90.2            6.2            3.0            1.9            0.1            0.1          1.000          0.000
     27/09/2001           2001            270        284.802            5.9              4             58         1916.7            4.4            0.0           99.6          1.000          0.386          0.418            5.9           88.6            6.1            3.0            2.0            0.1            0.1          1.000          0.000
     28/09/2001           2001            271        283.697            5.9              4             59         2084.7           16.2            0.0           98.1          0.000          0.386          0.415            5.9           86.2            6.0            2.9            2.0            0.1            0.1          1.000          0.000
     29/09/2001           2001            272        282.593            5.8              4             60         2274.8           37.5            0.0           95.6          0.000          0.386          0.411            5.8           83.7            5.9            2.9            2.0            0.1            0.1          1.000          0.000
     30/09/2001           2001            273        285.105            5.7              4             61         2447.4           64.0            0.0           92.9          0.000          0.386          0.420            5.7           82.3            5.9            2.9            2.0            0.1            0.1          1.000          0.000
     01/10/2001           2001            274        285.044            5.7              4             62         2620.2           97.1            0.0           91.5         38.000          0.386          0.420            5.7           80.8            5.9            2.9            2.0            0.1            0.1          1.000          0.000
     02/10/2001           2001            275        284.963            5.6              4             63         2788.6          136.1            0.0           89.9          7.000          0.386          0.420            5.6           79.6            5.9            2.9            2.0            0.1            0.1          1.000          0.000
     03/10/2001           2001            276        284.958            5.6              4             64         2956.1          181.9            0.0           88.7          6.000          0.386          0.420            5.6           78.3            5.9            2.9            2.1            0.1            0.1          1.000          0.000
     04/10/2001           2001            277        284.998            5.5              4             65         3128.2          236.0            0.0           87.4          2.000          0.386          0.420            5.5           77.0            5.8            2.9            2.1            0.1            0.1          1.000          0.000
     05/10/2001           2001            278        283.558            5.4              4             66         3323.3          305.6            0.0           86.0         15.000          0.386          0.415            5.4           75.2            5.8            2.9            2.1            0.1            0.1          1.000          0.000
     06/10/2001           2001            279        284.981            5.4              4             67         3491.0          372.1            0.0           84.2          0.000          0.386          0.420            5.4           74.2            5.8            2.9            2.1            0.1            0.1          1.000          0.000
     07/10/2001           2001            280        283.436            5.3              4             68         3690.9          459.7            0.0           83.2          2.000          0.386          0.415            5.3           72.4            5.7            2.8            2.1            0.1            0.1          1.000          0.000
     08/10/2001           2001            281        282.783            5.3              4             69         3893.4          556.6            0.0           81.3          0.000          0.386          0.413            5.3           70.9            5.6            2.8            2.1            0.1            0.1          1.000          0.000
     09/10/2001           2001            282        284.390            5.2              4             70         4067.9          647.1           90.5           79.8          0.000          0.386          0.418            5.2           69.9            5.6            2.8            2.2            0.1            0.1          1.000          0.000
     10/10/2001           2001            283        285.250            5.2              4             71         4249.6          748.4          191.8           78.8         16.000          0.386          0.421            5.2           68.7            5.6            2.8            2.2            0.1            0.1          1.000          0.000
     11/10/2001           2001            284        285.223            5.1              4             72         4425.9          853.6          297.1           77.6          7.000          0.386          0.421            5.1           66.9            5.5            2.8            2.2            0.1            0.1          1.000          0.000
     12/10/2001           2001            285        283.465            5.0              4             73         4615.0         1003.4          446.8           75.7          2.000          0.386          0.415            5.0           64.6            5.4            2.7            2.2            0.1            0.1          1.000          0.000
     13/10/2001           2001            286        284.064            5.0              4             74         4794.1         1154.9          598.3           73.2          0.000          0.386          0.417            5.0           62.8            5.3            2.7            2.2            0.1            0.1          1.000          0.000
     14/10/2001           2001            287        285.372            4.9              4             75         4955.0         1301.5          744.9           71.3          0.000          0.386          0.421            4.9           61.2            5.3            2.7            2.2            0.1            0.1          1.000          0.000
     15/10/2001           2001            288        285.308            4.9              4             76         5109.1         1449.8          893.2           69.5         35.000          0.386          0.421            4.9           59.4            5.2            2.6            2.2            0.1            0.1          1.000          0.000
     16/10/2001           2001            289        284.348            4.8              4             77         5276.1         1615.2         1058.6           67.6          0.000          0.386          0.418            4.8           57.5            5.1            2.6            2.3            0.1            0.1          1.000          0.000
     17/10/2001           2001            290        285.283            4.8              4             78         5420.7         1767.9         1211.3           65.6          0.000          0.386          0.421            4.8           55.7            5.0            2.6            2.3            0.1            0.1          1.000          0.000
     18/10/2001           2001            291        285.309            4.7              4             79         5568.3         1929.1         1372.6           63.7          1.000          0.386          0.421            4.7           53.8            4.9            2.5            2.3            0.1            0.1          1.000          0.000
     19/10/2001           2001            292        284.019            4.7              4             80         5745.4         2123.9         1567.3           61.6          3.000          0.386          0.417            4.7           51.5            4.7            2.4            2.3            0.1            0.1          1.000          0.000
     20/10/2001           2001            293        283.937            4.6              4             81         5919.8         2323.0         1766.4           59.1          0.000          0.386          0.416            4.6           49.1            4.6            2.4            2.3            0.1            0.1          1.000          0.000
     21/10/2001           2001            294        283.815            4.6              4             82         6096.4         2522.1         1965.6           56.6          0.000          0.386          0.416            4.6           46.8            4.4            2.3            2.3            0.1            0.1          1.000          0.000
     22/10/2001           2001            295        283.591            4.5              4             83         6270.1         2716.1         2159.5           54.0          0.000          0.386          0.415            4.5           44.5            4.3            2.2            2.4            0.1            0.1          1.000          0.000
     23/10/2001           2001            296        283.594            4.5              4             84         6439.8         2904.1         2347.5           51.5          0.000          0.386          0.415            4.5           42.4            4.1            2.2            2.4            0.1            0.1          1.000          0.000
     24/10/2001           2001            297        283.812            4.4              4             85         6608.4         3089.1         2532.5           49.1          0.000          0.386          0.416            4.4           40.2            4.0            2.1            2.4            0.2            0.1          1.000        105.046
     25/10/2001           2001            298        283.943            4.4              4             86         6775.2         3270.8         2714.2           46.8          0.000          0.386          0.416            4.4           38.1            3.8            2.0            2.4            0.2            0.1          1.000          0.000
     26/10/2001           2001            299        283.936            4.3              4             87         6941.3         3450.1         2893.6           44.5          0.000          0.386          0.416            4.3           36.1            3.7            2.0            2.4            0.2            0.1          1.000          0.000
     27/10/2001           2001            300        286.099            4.3              4             88         7092.2         3613.0         3056.4           42.2          0.000          0.386          0.424            4.3           34.2            3.6            1.9            2.4            0.2            0.1          1.000          0.000
     28/10/2001           2001            301        286.049            4.2              4             89         7236.4         3768.0         3211.4           40.1         51.000          0.386          0.423            4.2           32.5            3.5            1.8            2.4            0.2            0.1          1.000          0.000
     29/10/2001           2001            302        286.142            4.2              4             90         7380.0         3921.3         3364.7           38.1          0.000          0.386          0.424            4.2           30.7            3.3            1.8            2.5            0.2            0.1          1.000          0.000
     30/10/2001           2001            303        286.176            4.2              4             91         7521.9         4071.9         3515.4           36.2          1.000          0.386          0.424            4.2           29.0            3.2            1.7            2.5            0.2            0.1          1.000          0.000
     31/10/2001           2001            304        285.983            4.1              4             92         7680.2         4238.1         3681.6           34.2        104.000          0.386          0.425            4.1           26.9            3.1            1.7            2.5            0.2            0.1          1.000          0.000
     01/11/2001           2001            305        283.047            4.1              4             93         7843.8         4408.8         3852.2           30.4          2.000          0.386          0.418            4.1           23.1            3.1            1.7            2.5            0.2            0.1          1.000          0.000
