ApsimVersion = 7.5
Title = Transplanted_paddy_rice
           Date           year            day            esw        no3_Tot     crop_stage            dae  total_biomass storage_organs     rice_yield        N_avail           rain         dul(1)          sw(1)          no3()         NH4(1)         NH4(2)         NH4(3)         NH4(4)         NH4(5)         NH4(6)          drain     irrigation
     02/11/2003           2003            306        175.358           24.1              0              0            0.0            0.0            0.0            3.9          0.000          0.386          0.367           24.1            0.8            0.6            0.2            0.4            0.1            0.1          0.000          0.000
     03/11/2003           2003            307        174.555           25.1              0              0            0.0            0.0            0.0            3.9          0.000          0.386          0.363           25.1            0.5            0.4            0.2            0.3            0.0            0.0          0.000          0.000
     04/11/2003           2003            308        173.848           25.7              0              0            0.0            0.0            0.0            4.0          0.000          0.386          0.358           25.7            0.3            0.4            0.1            0.2            0.0            0.0          0.000          0.000
     05/11/2003           2003            309        173.208           26.3              0              0            0.0            0.0            0.0            4.1          0.000          0.386          0.354           26.3            0.3            0.3            0.1            0.1            0.0            0.0          0.000          0.000
     06/11/2003           2003            310        172.620           26.8              0              0            0.0            0.0            0.0            4.3          0.000          0.386          0.351           26.8            0.3            0.3            0.1            0.1            0.0            0.0          0.000          0.000
     07/11/2003           2003            311        172.072           27.3              0              0            0.0            0.0            0.0            4.5          0.000          0.386          0.348           27.3            0.3            0.3            0.1            0.1            0.0            0.0          0.000          0.000
     08/11/2003           2003            312        171.558           27.7              0              0            0.0            0.0            0.0            4.8          0.000          0.386          0.345           27.7            0.4            0.3            0.1            0.1            0.0            0.0          0.000          0.000
     09/11/2003           2003            313        171.071           28.3              0              0            0.0            0.0            0.0            5.1          0.000          0.386          0.342           28.3            0.4            0.3            0.1            0.1            0.0            0.0          0.000          0.000
     10/11/2003           2003            314        170.608           28.8              0              0            0.0            0.0            0.0            5.5          0.000          0.386          0.340           28.8            0.5            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     11/11/2003           2003            315        170.166           29.3              0              0            0.0            0.0            0.0            5.8          0.000          0.386          0.337           29.3            0.6            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     12/11/2003           2003            316        169.742           29.9              0              0            0.0            0.0            0.0            6.2          0.000          0.386          0.335           29.9            0.6            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     13/11/2003           2003            317        169.334           30.5              0              0            0.0            0.0            0.0            6.6          0.000          0.386          0.333           30.5            0.6            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     14/11/2003           2003            318        168.940           31.1              0              0            0.0            0.0            0.0            7.0          0.000          0.386          0.331           31.1            0.6            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     15/11/2003           2003            319        168.559           31.6              0              0            0.0            0.0            0.0            7.3          0.000          0.386          0.329           31.6            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     16/11/2003           2003            320        168.190           32.2              0              0            0.0            0.0            0.0            7.7          0.000          0.386          0.327           32.2            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     17/11/2003           2003            321        167.831           32.8              0              0            0.0            0.0            0.0            8.1          0.000          0.386          0.325           32.8            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     18/11/2003           2003            322        167.483           33.4              0              0            0.0            0.0            0.0            8.5          0.000          0.386          0.323           33.4            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     19/11/2003           2003            323        167.143           34.0              0              0            0.0            0.0            0.0            8.8          0.000          0.386          0.321           34.0            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     20/11/2003           2003            324        166.812           34.5              0              0            0.0            0.0            0.0            9.2          0.000          0.386          0.320           34.5            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     21/11/2003           2003            325        166.488           35.1              0              0            0.0            0.0            0.0            9.6          0.000          0.386          0.318           35.1            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     22/11/2003           2003            326        166.172           35.7              0              0            0.0            0.0            0.0           10.0          0.000          0.386          0.316           35.7            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     23/11/2003           2003            327        165.863           36.2              0              0            0.0            0.0            0.0           10.3          0.000          0.386          0.315           36.2            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     24/11/2003           2003            328        165.560           36.8              0              0            0.0            0.0            0.0           10.7          0.000          0.386          0.313           36.8            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     25/11/2003           2003            329        165.263           37.3              0              0            0.0            0.0            0.0           11.0          0.000          0.386          0.312           37.3            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     26/11/2003           2003            330        164.971           37.9              0              0            0.0            0.0            0.0           11.4          0.000          0.386          0.310           37.9            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     27/11/2003           2003            331        164.685           38.4              0              0            0.0            0.0            0.0           11.8          0.000          0.386          0.309           38.4            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     28/11/2003           2003            332        164.404           39.0              0              0            0.0            0.0            0.0           12.1          0.000          0.386          0.308           39.0            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     29/11/2003           2003            333        164.128           39.5              0              0            0.0            0.0            0.0           12.4          0.000          0.386          0.306           39.5            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     30/11/2003           2003            334        163.857           40.0              0              0            0.0            0.0            0.0           12.7          0.000          0.386          0.305           40.0            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     01/12/2003           2003            335        163.857           40.5              0              0            0.0            0.0            0.0           13.1          0.000          0.386          0.306           40.5            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     02/12/2003           2003            336        163.638           41.0              0              0            0.0            0.0            0.0           13.4          0.000          0.386          0.305           41.0            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     03/12/2003           2003            337        163.422           41.5              0              0            0.0            0.0            0.0           13.7          0.000          0.386          0.304           41.5            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     04/12/2003           2003            338        163.209           41.9              0              0            0.0            0.0            0.0           13.9          0.000          0.386          0.303           41.9            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     05/12/2003           2003            339        162.999           42.4              0              0            0.0            0.0            0.0           14.2          0.000          0.386          0.302           42.4            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     06/12/2003           2003            340        162.792           42.9              0              0            0.0            0.0            0.0           14.5          0.000          0.386          0.301           42.9            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     07/12/2003           2003            341        162.588           43.4              0              0            0.0            0.0            0.0           14.8          0.000          0.386          0.300           43.4            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     08/12/2003           2003            342        162.387           43.8              0              0            0.0            0.0            0.0           15.1          0.000          0.386          0.299           43.8            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     09/12/2003           2003            343        162.188           44.3              0              0            0.0            0.0            0.0           15.4          0.000          0.386          0.298           44.3            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     10/12/2003           2003            344        161.991           44.8              0              0            0.0            0.0            0.0           15.7          0.000          0.386          0.297           44.8            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     11/12/2003           2003            345        161.797           45.2              0              0            0.0            0.0            0.0           15.9          0.000          0.386          0.297           45.2            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     12/12/2003           2003            346        161.606           45.7              0              0            0.0            0.0            0.0           16.2          0.000          0.386          0.296           45.7            0.6            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     13/12/2003           2003            347        161.416           46.2              0              0            0.0            0.0            0.0           16.5          0.000          0.386          0.295           46.2            0.6            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     14/12/2003           2003            348        161.229           46.7              0              0            0.0            0.0            0.0           16.8          0.000          0.386          0.294           46.7            0.6            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     15/12/2003           2003            349        161.043           47.1              0              0            0.0            0.0            0.0           17.0          0.000          0.386          0.293           47.1            0.6            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     16/12/2003           2003            350        160.860           47.6              0              0            0.0            0.0            0.0           17.3          0.000          0.386          0.293           47.6            0.6            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     17/12/2003           2003            351        160.679           48.0              0              0            0.0            0.0            0.0           17.5          0.000          0.386          0.292           48.0            0.6            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     18/12/2003           2003            352        173.003           48.2              0              0            0.0            0.0            0.0           17.4         14.000          0.386          0.374           48.2            0.4            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     19/12/2003           2003            353        181.486           48.1              0              0            0.0            0.0            0.0           16.6         12.000          0.386          0.422           48.1            0.3            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     20/12/2003           2003            354        180.375           48.0              0              0            0.0            0.0            0.0           15.9          1.000          0.386          0.401           48.0            0.3            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     21/12/2003           2003            355        178.883           48.1              0              0            0.0            0.0            0.0           15.7          0.000          0.386          0.387           48.1            0.3            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     22/12/2003           2003            356        177.176           48.3              0              0            0.0            0.0            0.0           15.7          0.000          0.386          0.375           48.3            0.3            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     23/12/2003           2003            357        176.193           48.6              0              0            0.0            0.0            0.0           15.8          0.000          0.386          0.369           48.6            0.3            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     24/12/2003           2003            358        175.422           48.9              0              0            0.0            0.0            0.0           16.0          0.000          0.386          0.364           48.9            0.4            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     25/12/2003           2003            359        174.766           49.2              0              0            0.0            0.0            0.0           16.2          0.000          0.386          0.360           49.2            0.4            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     26/12/2003           2003            360        174.186           49.6              0              0            0.0            0.0            0.0           16.5          0.000          0.386          0.356           49.6            0.5            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     27/12/2003           2003            361        173.660           49.9              0              0            0.0            0.0            0.0           16.8          0.000          0.386          0.353           49.9            0.6            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     28/12/2003           2003            362        173.175           50.3              0              0            0.0            0.0            0.0           17.1          0.000          0.386          0.350           50.3            0.7            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     29/12/2003           2003            363        173.848           50.6              0              0            0.0            0.0            0.0           17.4          3.000          0.386          0.355           50.6            0.8            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     30/12/2003           2003            364        172.723           51.0              0              0            0.0            0.0            0.0           17.7          0.000          0.386          0.348           51.0            0.8            0.3            0.1            0.0            0.0            0.0          0.000          0.000
     31/12/2003           2003            365        172.297           51.3              0              0            0.0            0.0            0.0           17.9          0.000          0.386          0.345           51.3            0.9            0.3            0.1            0.0            0.0            0.0          0.000          0.000
