ApsimVersion = 7.4
Title = Effluent-irrigated Eucalypt Forest Block
           Date            esw            lai   adm_green(1)   adm_green(2)   adm_green(3)             fw             fn         plants          no3()          nh4()           cl()          drain    no3_leached     irrigation irrigation_no3
   (dd/mm/yyyy)           (mm)        (m2/m2)        (kg/ha)        (kg/ha)        (kg/ha)          (0-1)          (0-1)          (/ha)        (kg/ha)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)           (mm)        (kg/ha)
     19/10/1985         59.452          6.185        97474.6        21275.1        14519.8          1.000          0.805       1077.895            0.0            0.8         8916.4          0.000            0.0          0.000            0.0
     20/10/1985         55.754          6.192        97552.8        21290.2        14531.3          1.000          0.805       1077.839            0.0            0.8         8916.4          0.000            0.0          0.000            0.0
     21/10/1985         51.321          6.201        97641.7        21308.9        14544.5          0.942          0.802       1077.775            0.0            0.8         8916.4          0.000            0.0          0.000            0.0
     22/10/1985         47.466          6.201        97711.5        21319.1        14554.7          0.748          0.798       1077.724            0.0            0.8         8916.4          0.000            0.0          0.000            0.0
     23/10/1985         51.798          6.198        97775.3        21325.5        14563.9          1.000          0.796       1077.677            0.0            0.8         8916.4          0.000            0.0          0.000            0.0
     24/10/1985         48.511          6.205        97851.6        21340.9        14575.2          1.000          0.795       1077.622            0.0            0.8         8916.4          0.000            0.0          0.000            0.0
     25/10/1985         44.594          6.211        97935.4        21357.0        14587.5          0.900          0.792       1077.562            0.0            0.8         8916.4          0.000            0.0          0.000            0.0
     26/10/1985         40.884          6.210        98003.3        21366.1        14597.4          0.715          0.788       1077.511            0.0            0.8         8916.4          0.000            0.0          0.000            0.0
     27/10/1985         46.622          6.214        98083.7        21379.8        14609.2          1.000          0.786       1077.453            0.0            0.7         8916.4          0.000            0.0          0.000            0.0
     28/10/1985         42.756          6.215        98155.6        21390.9        14619.7          0.746          0.783       1077.401            0.0            0.8         8916.4          0.000            0.0          0.000            0.0
     29/10/1985         39.139          6.210        98213.1        21395.5        14628.0          0.626          0.781       1077.358            0.0            0.8         8916.4          0.000            0.0          0.000            0.0
     30/10/1985         35.710          6.201        98260.1        21396.1        14634.6          0.519          0.781       1077.323            0.0            0.8         8916.4          0.000            0.0          0.000            0.0
     31/10/1985         81.116          6.200        98334.6        21406.1        14645.5          1.000          0.783       1077.270            0.0            2.3         9010.0          0.000            0.0         31.219            3.1
     01/11/1985         77.057          6.203        98418.1        21419.1        14657.7          1.000          0.794       1077.209            0.0            1.1         9010.0          0.000            0.0          0.000            0.0
     02/11/1985         73.308          6.204        98497.7        21430.8        14669.3          1.000          0.793       1077.151            0.0            0.9         9010.0          0.000            0.0          0.000            0.0
     03/11/1985         69.321          6.206        98580.9        21443.7        14681.5          1.000          0.791       1077.090            0.0            0.9         9010.0          0.000            0.0          0.000            0.0
     04/11/1985         66.110          6.205        98656.8        21454.1        14692.5          1.000          0.789       1077.034            0.0            0.8         9010.0          0.000            0.0          0.000            0.0
     05/11/1985         62.164          6.208        98740.8        21467.3        14704.8          1.000          0.787       1076.972            0.0            0.8         9010.0          0.000            0.0          0.000            0.0
     06/11/1985         57.953          6.208        98820.5        21479.0        14716.4          1.000          0.785       1076.913            0.0            0.8         9010.0          0.000            0.0          0.000            0.0
     07/11/1985         64.603          6.193        98846.1        21472.3        14719.8          1.000          0.783       1076.892            0.0            0.8         9010.0          0.000            0.0          0.000            0.0
     08/11/1985         60.162          6.192        98920.9        21482.3        14730.7          1.000          0.787       1076.839            0.0            0.8         9010.0          0.000            0.0          0.000            0.0
     09/11/1985         55.131          6.193        98993.1        21492.9        14741.2          0.712          0.785       1076.786            0.0            0.9         9010.0          0.000            0.0          0.000            0.0
     10/11/1985         50.445          6.188        99052.1        21497.5        14749.7          0.592          0.784       1076.742            0.0            0.9         9010.0          0.000            0.0          0.000            0.0
     11/11/1985         46.126          6.183        99105.9        21501.8        14757.4          0.554          0.784       1076.702            0.0            0.9         9010.0          0.000            0.0          0.000            0.0
     12/11/1985         42.123          6.178        99165.5        21507.0        14766.0          0.629          0.785       1076.658            0.0            0.9         9010.0          0.000            0.0          0.000            0.0
     13/11/1985         38.399          6.170        99216.9        21509.1        14773.3          0.548          0.786       1076.619            0.0            0.9         9010.0          0.000            0.0          0.000            0.0
     14/11/1985         35.076          6.165        99273.9        21513.0        14781.5          0.678          0.788       1076.577            0.0            0.8         9010.0          0.000            0.0          0.000            0.0
     15/11/1985         60.681          6.169        99364.7        21528.5        14794.8          0.998          0.788       1076.512            0.0            2.4         9102.8          0.000            0.0         30.933            3.1
     16/11/1985         55.531          6.172        99427.8        21539.5        14804.1          0.740          0.798       1076.464            0.0            1.2         9102.8          0.000            0.0          0.000            0.0
     17/11/1985         50.601          6.176        99486.1        21550.5        14812.7          0.746          0.797       1076.420            0.0            1.0         9102.8          0.000            0.0          0.000            0.0
     18/11/1985         46.346          6.172        99549.8        21556.7        14821.9          0.634          0.796       1076.373            0.0            1.0         9102.8          0.000            0.0          0.000            0.0
     19/11/1985         42.374          6.174        99630.7        21568.8        14833.7          0.854          0.797       1076.313            0.0            0.9         9102.8          0.000            0.0          0.000            0.0
     20/11/1985         39.926          6.168        99690.1        21573.5        14842.2          0.623          0.795       1076.268            0.0            0.9         9102.8          0.000            0.0          0.000            0.0
     21/11/1985         41.622          6.160        99739.2        21574.7        14849.2          1.000          0.796       1076.231            0.0            0.9         9102.8          0.000            0.0          0.000            0.0
     22/11/1985         38.117          6.157        99805.5        21581.8        14858.8          0.819          0.798       1076.183            0.0            0.9         9102.8          0.000            0.0          0.000            0.0
     23/11/1985         34.685          6.149        99856.0        21583.5        14865.9          0.545          0.797       1076.144            0.0            0.8         9102.8          0.000            0.0          0.000            0.0
     24/11/1985         32.198          6.142        99908.7        21586.0        14873.4          1.000          0.799       1076.105            0.0            0.8         9102.8          0.000            0.0          0.000            0.0
     25/11/1985         61.799          6.135        99961.2        21588.4        14880.9          1.000          0.800       1076.066            0.0            2.4         9198.4          0.000            0.0         31.870            3.2
     26/11/1985         59.466          6.136       100039.9        21599.7        14892.4          1.000          0.814       1076.008            0.0            1.1         9198.4          0.000            0.0          0.000            0.0
     27/11/1985         54.508          6.142       100136.5        21617.1        14906.6          0.944          0.812       1075.937            0.0            0.9         9198.4          0.000            0.0          0.000            0.0
     28/11/1985         49.873          6.143       100217.7        21629.2        14918.5          0.787          0.808       1075.875            0.0            0.9         9198.4          0.000            0.0          0.000            0.0
     29/11/1985         45.497          6.140       100281.3        21635.3        14927.6          0.626          0.806       1075.827            0.0            0.9         9198.4          0.000            0.0          0.000            0.0
     30/11/1985         41.689          6.133       100334.4        21638.5        14935.2          0.542          0.806       1075.786            0.0            0.9         9198.4          0.000            0.0          0.000            0.0
     01/12/1985         37.757          6.129       100377.7        21642.0        14941.4          0.473          0.807       1075.753            0.0            0.9         9198.4          0.000            0.0          0.000            0.0
     02/12/1985         41.502          6.126       100443.9        21649.0        14951.0          1.000          0.808       1075.704            0.0            0.9         9198.4          0.000            0.0          0.000            0.0
     03/12/1985         37.838          6.118       100494.0        21650.5        14958.1          0.565          0.808       1075.666            0.0            0.9         9198.4          0.000            0.0          0.000            0.0
     04/12/1985         42.228          6.120       100573.4        21662.0        14969.7          1.000          0.810       1075.608            0.0            0.9         9198.4          0.000            0.0          0.000            0.0
     05/12/1985         38.391          6.112       100624.3        21663.8        14976.9          0.526          0.808       1075.568            0.0            0.9         9198.4          0.000            0.0          0.000            0.0
     06/12/1985         34.880          6.106       100672.0        21666.7        14983.7          0.541          0.809       1075.532            0.0            0.9         9198.4          0.000            0.0          0.000            0.0
     07/12/1985         42.440          6.097       100714.4        21666.3        14989.7          1.000          0.810       1075.499            0.0            0.8         9198.4          0.000            0.0          0.000            0.0
     08/12/1985         41.591          6.097       100779.5        21674.8        14999.2          1.000          0.812       1075.451            0.0            0.8         9198.4          0.000            0.0          0.000            0.0
     09/12/1985         39.546          6.096       100844.4        21683.5        15008.6          0.900          0.811       1075.402            0.0            0.9         9198.4          0.000            0.0          0.000            0.0
     10/12/1985         35.992          6.093       100907.9        21689.7        15017.8          0.705          0.811       1075.354            0.0            0.9         9198.4          0.000            0.0          0.000            0.0
     11/12/1985         32.623          6.087       100964.3        21693.4        15025.8          0.587          0.811       1075.311            0.0            0.9         9198.4          0.000            0.0          0.000            0.0
     12/12/1985         29.473          6.076       101004.8        21691.7        15031.5          0.439          0.811       1075.280            0.0            0.9         9198.4          0.000            0.0          0.000            0.0
     13/12/1985         56.892          6.077       101081.2        21702.8        15042.6          0.704          0.814       1075.224            0.0            2.6         9296.7          0.000            0.0         32.753            3.3
     14/12/1985         51.941          6.078       101149.7        21712.3        15052.6          0.649          0.826       1075.171            0.0            1.3         9296.7          0.000            0.0          0.000            0.0
     15/12/1985         47.322          6.078       101209.9        21721.1        15061.4          0.637          0.825       1075.125            0.0            1.0         9296.7          0.000            0.0          0.000            0.0
     16/12/1985         43.097          6.078       101255.5        21727.0        15068.0          0.579          0.825       1075.090            0.0            1.0         9296.7          0.000            0.0          0.000            0.0
     17/12/1985         39.071          6.078       101310.5        21734.8        15076.0          0.620          0.825       1075.048            0.0            1.0         9296.7          0.000            0.0          0.000            0.0
     18/12/1985         35.324          6.068       101353.7        21734.0        15082.1          0.432          0.826       1075.015            0.0            1.0         9296.7          0.000            0.0          0.000            0.0
     19/12/1985         31.802          6.056       101385.0        21730.1        15086.3          0.347          0.829       1074.990            0.0            1.0         9296.7          0.000            0.0          0.000            0.0
     20/12/1985         28.122          6.049       101403.4        21728.2        15088.8          0.311          0.833       1074.976            0.0            0.9         9296.7          0.000            0.0          0.000            0.0
     21/12/1985         56.072          6.055       101455.4        21739.9        15096.6          0.963          0.836       1074.938            0.0            2.8         9397.5          0.000            0.0         33.617            3.4
     22/12/1985         78.671          6.043       101492.0        21736.8        15101.6          1.000          0.847       1074.909            0.0            1.7         9397.5          0.000            0.0          0.000            0.0
     23/12/1985         72.681          6.052       101597.2        21757.1        15117.1          1.000          0.850       1074.833            0.0            1.2         9397.5          0.000            0.0          0.000            0.0
     24/12/1985         66.653          6.064       101709.2        21779.6        15133.7          0.948          0.846       1074.747            0.0            1.0         9397.5          0.000            0.0          0.000            0.0
     25/12/1985         61.022          6.066       101791.8        21792.2        15145.7          0.733          0.841       1074.683            0.0            1.0         9397.5          0.000            0.0          0.000            0.0
     26/12/1985         55.847          6.068       101846.8        21801.5        15153.8          0.686          0.840       1074.639            0.0            1.0         9397.5          0.000            0.0          0.000            0.0
     27/12/1985         51.447          6.074       101908.3        21813.9        15162.9          1.000          0.839       1074.592            0.0            1.0         9397.5          0.000            0.0          0.000            0.0
     28/12/1985         46.828          6.070       101969.8        21819.6        15171.8          0.570          0.837       1074.545            0.0            1.0         9397.5          0.000            0.0          0.000            0.0
     29/12/1985         42.493          6.065       102017.3        21822.9        15178.6          0.476          0.838       1074.508            0.0            1.0         9397.5          0.000            0.0          0.000            0.0
     30/12/1985         38.429          6.063       102057.7        21827.2        15184.4          0.553          0.840       1074.477            0.0            0.9         9397.5          0.000            0.0          0.000            0.0
     31/12/1985         34.621          6.064       102096.9        21833.3        15190.1          0.677          0.841       1074.446            0.0            0.7         9397.5          0.000            0.0          0.000            0.0
     01/01/1986         48.243          6.067       102168.6        21845.2        15200.6          0.786          0.841       1074.393            0.0            0.9         9397.5          0.000            0.0          0.000            0.0
     02/01/1986         43.799          6.060       102222.7        21848.0        15208.3          0.494          0.840       1074.351            0.0            1.0         9397.5          0.000            0.0          0.000            0.0
     03/01/1986         39.635          6.051       102262.9        21847.4        15214.0          0.425          0.842       1074.319            0.0            1.0         9397.5          0.000            0.0          0.000            0.0
     04/01/1986         36.151          6.047       102312.1        21850.9        15221.0          0.557          0.845       1074.281            0.0            1.0         9397.5          0.000            0.0          0.000            0.0
     05/01/1986         46.513          6.043       102374.1        21856.7        15229.9          0.658          0.847       1074.234            0.0            1.0         9397.5          0.000            0.0          0.000            0.0
     06/01/1986         42.724          6.043       102448.1        21866.3        15240.7          0.879          0.847       1074.178            0.0            0.9         9397.5          0.000            0.0          0.000            0.0
     07/01/1986         39.085          6.036       102501.4        21868.8        15248.3          0.507          0.846       1074.136            0.0            0.9         9397.5          0.000            0.0          0.000            0.0
     08/01/1986         35.335          6.028       102539.9        21868.4        15253.7          0.416          0.848       1074.105            0.0            0.9         9397.5          0.000            0.0          0.000            0.0
     09/01/1986         32.037          6.026       102577.4        21872.5        15259.1          0.562          0.851       1074.076            0.0            0.9         9397.5          0.000            0.0          0.000            0.0
     10/01/1986         29.109          6.020       102627.9        21874.8        15266.3          0.667          0.852       1074.038            0.0            0.9         9397.5          0.000            0.0          0.000            0.0
     11/01/1986         58.544          6.020       102698.0        21884.4        15276.5          0.740          0.853       1073.984            0.0            2.9         9496.0          0.000            0.0         32.829            3.3
     12/01/1986         53.131          6.023       102749.9        21893.7        15284.1          0.717          0.865       1073.943            0.0            1.8         9496.0          0.000            0.0          0.000            0.0
     13/01/1986         48.009          6.026       102793.5        21902.3        15290.5          0.789          0.866       1073.909            0.0            1.1         9496.0          0.000            0.0          0.000            0.0
     14/01/1986         43.378          6.028       102839.1        21910.1        15297.2          0.693          0.866       1073.874            0.0            1.0         9496.0          0.000            0.0          0.000            0.0
     15/01/1986         41.193          6.025       102882.8        21914.4        15303.5          0.589          0.867       1073.840            0.0            1.0         9496.0          0.000            0.0          0.000            0.0
     16/01/1986         37.072          6.024       102919.8        21918.4        15308.9          0.544          0.868       1073.811            0.0            1.0         9496.0          0.000            0.0          0.000            0.0
     17/01/1986         35.165          6.019       102981.0        21923.6        15317.7          1.000          0.870       1073.765            0.0            1.0         9496.0          0.000            0.0          0.000            0.0
     18/01/1986         31.857          6.009       103023.1        21922.3        15323.6          0.467          0.872       1073.731            0.0            1.0         9496.0          0.000            0.0          0.000            0.0
     19/01/1986         28.543          5.996       103053.0        21917.3        15327.6          0.330          0.875       1073.707            0.0            0.9         9496.0          0.000            0.0          0.000            0.0
     20/01/1986         56.095          5.998       103121.0        21927.6        15337.5          0.642          0.879       1073.656            0.0            3.0         9594.9          0.000            0.0         32.963            3.3
     21/01/1986         51.071          6.000       103183.4        21937.5        15346.6          0.675          0.891       1073.607            0.0            1.9         9594.9          0.000            0.0          0.000            0.0
     22/01/1986         46.382          6.001       103240.5        21946.0        15355.0          0.638          0.891       1073.562            0.0            1.3         9594.9          0.000            0.0          0.000            0.0
     23/01/1986         50.459          6.004       103321.9        21958.6        15366.9          0.835          0.892       1073.500            0.0            1.1         9594.9          0.000            0.0          0.000            0.0
     24/01/1986         61.200          5.994       103358.3        21956.5        15371.9          1.000          0.890       1073.469            0.0            1.0         9594.9          0.000            0.0          0.000            0.0
     25/01/1986         85.865          5.997       103439.7        21969.2        15383.8          1.000          0.892       1073.408            0.0            0.9         9594.9          0.000            0.0          0.000            0.0
     26/01/1986         79.673          6.009       103555.0        21992.8        15400.8          1.000          0.889       1073.320            0.0            0.8         9594.9          0.000            0.0          0.000            0.0
     27/01/1986         73.151          6.019       103665.1        22014.6        15417.1          0.962          0.883       1073.234            0.0            0.8         9594.9          0.000            0.0          0.000            0.0
     28/01/1986         67.064          6.031       103774.6        22037.3        15433.3          0.949          0.877       1073.148            0.0            0.9         9594.9          0.000            0.0          0.000            0.0
     29/01/1986         61.419          6.036       103866.5        22052.8        15446.8          0.806          0.871       1073.075            0.0            0.9         9594.9          0.000            0.0          0.000            0.0
     30/01/1986         56.187          6.039       103950.0        22065.5        15459.0          0.768          0.869       1073.008            0.0            1.0         9594.9          0.000            0.0          0.000            0.0
     31/01/1986         51.236          6.038       104012.8        22073.6        15468.1          0.600          0.867       1072.958            0.0            1.0         9594.9          0.000            0.0          0.000            0.0
     01/02/1986         46.651          6.038       104069.9        22080.9        15476.4          0.616          0.867       1072.912            0.0            1.0         9594.9          0.000            0.0          0.000            0.0
     02/02/1986         42.458          6.036       104124.4        22087.6        15484.3          0.635          0.867       1072.869            0.0            0.9         9594.9          0.000            0.0          0.000            0.0
     03/02/1986         38.882          6.037       104187.8        22096.5        15493.5          0.958          0.867       1072.820            0.0            0.8         9594.9          0.000            0.0          0.000            0.0
     04/02/1986         38.437          6.021       104210.0        22088.4        15496.3          1.000          0.867       1072.800            0.0            0.7         9594.9          0.000            0.0          0.000            0.0
     05/02/1986         46.613          6.016       104268.8        22092.6        15504.7          1.000          0.871       1072.755            0.0            0.9         9594.9          0.000            0.0          0.000            0.0
     06/02/1986         42.399          6.014       104323.8        22098.9        15512.7          0.606          0.872       1072.712            0.0            0.9         9594.9          0.000            0.0          0.000            0.0
     07/02/1986         39.327          6.012       104373.6        22104.2        15519.9          0.653          0.872       1072.672            0.0            0.9         9594.9          0.000            0.0          0.000            0.0
     08/02/1986         36.506          6.005       104418.7        22105.2        15526.3          0.527          0.872       1072.636            0.0            0.9         9594.9          0.000            0.0          0.000            0.0
     09/02/1986         32.879          5.999       104450.2        22105.2        15530.7          0.427          0.874       1072.610            0.0            1.0         9594.9          0.000            0.0          0.000            0.0
     10/02/1986         59.343          6.004       104496.1        22115.4        15537.5          1.000          0.877       1072.575            0.0            3.1         9690.3          0.000            0.0         31.779            3.2
     11/02/1986         54.287          6.007       104552.9        22125.4        15545.9          0.808          0.888       1072.531            0.0            2.1         9690.3          0.000            0.0          0.000            0.0
     12/02/1986         51.496          6.007       104621.1        22134.7        15555.8          0.734          0.889       1072.477            0.0            1.5         9690.3          0.000            0.0          0.000            0.0
     13/02/1986         48.597          6.008       104691.8        22144.3        15566.1          0.676          0.890       1072.421            0.0            1.1         9690.3          0.000            0.0          0.000            0.0
     14/02/1986         44.284          6.006       104762.2        22152.7        15576.3          0.700          0.890       1072.365            0.0            1.0         9690.3          0.000            0.0          0.000            0.0
     15/02/1986         40.246          6.002       104822.2        22157.4        15584.8          0.595          0.890       1072.317            0.0            1.0         9690.2          0.000            0.0          0.000            0.0
     16/02/1986         36.594          5.996       104877.9        22160.6        15592.8          0.563          0.892       1072.272            0.0            0.9         9690.3          0.000            0.0          0.000            0.0
     17/02/1986         33.083          5.986       104920.2        22159.2        15598.7          0.448          0.893       1072.238            0.0            0.9         9690.3          0.000            0.0          0.000            0.0
     18/02/1986         57.724          5.989       104993.1        22171.2        15609.4          0.734          0.896       1072.182            0.0            3.0         9780.5          0.000            0.0         30.094            3.0
     19/02/1986         53.854          5.993       105079.4        22184.8        15622.0          1.000          0.901       1072.114            0.0            2.1         9780.5          0.000            0.0          0.000            0.0
     20/02/1986         49.060          5.988       105137.8        22188.9        15630.3          0.584          0.901       1072.065            0.0            1.5         9780.5          0.000            0.0          0.000            0.0
     21/02/1986         44.502          5.984       105186.0        22192.6        15637.3          0.510          0.902       1072.026            0.0            1.1         9780.5          0.000            0.0          0.000            0.0
     22/02/1986         40.751          5.977       105230.7        22194.0        15643.6          0.478          0.902       1071.990            0.0            1.0         9780.5          0.000            0.0          0.000            0.0
     23/02/1986         37.611          5.970       105273.4        22194.6        15649.6          0.531          0.903       1071.956            0.0            1.0         9780.5          0.000            0.0          0.000            0.0
     24/02/1986         35.285          5.966       105333.7        22199.3        15658.3          1.000          0.903       1071.909            0.0            1.0         9780.5          0.000            0.0          0.000            0.0
     25/02/1986         31.838          5.955       105367.5        22196.2        15662.9          0.403          0.904       1071.880            0.0            0.9         9780.5          0.000            0.0          0.000            0.0
     26/02/1986         56.960          5.963       105444.3        22211.9        15674.2          1.000          0.904       1071.821            0.0            3.2         9871.9          0.000            0.0         30.442            3.0
     27/02/1986         52.041          5.968       105525.1        22226.0        15686.1          0.847          0.906       1071.757            0.0            2.3         9871.9          0.000            0.0          0.000            0.0
     28/02/1986         47.475          5.967       105598.3        22235.4        15696.7          0.729          0.906       1071.698            0.0            1.6         9871.9          0.000            0.0          0.000            0.0
     01/03/1986         43.261          5.963       105655.6        22239.9        15704.9          0.583          0.907       1071.651            0.0            1.3         9871.9          0.000            0.0          0.000            0.0
     02/03/1986         39.237          5.958       105703.9        22242.7        15711.8          0.516          0.907       1071.611            0.0            1.1         9871.9          0.000            0.0          0.000            0.0
     03/03/1986         35.525          5.952       105749.0        22244.6        15718.2          0.504          0.908       1071.574            0.0            1.0         9871.9          0.000            0.0          0.000            0.0
     04/03/1986         32.077          5.945       105788.2        22244.8        15723.7          0.467          0.908       1071.543            0.0            1.0         9871.9          0.000            0.0          0.000            0.0
     05/03/1986         28.894          5.937       105825.2        22243.8        15728.9          0.443          0.909       1071.513            0.0            1.0         9871.9          0.000            0.0          0.000            0.0
     06/03/1986         56.429          5.942       105912.3        22258.4        15741.7          0.852          0.909       1071.445            0.0            3.5         9970.2          0.000            0.0         32.775            3.3
     07/03/1986         51.597          5.944       105993.5        22270.2        15753.5          0.827          0.912       1071.380            0.0            2.6         9970.2          0.000            0.0          0.000            0.0
     08/03/1986         46.984          5.941       106048.4        22276.0        15761.4          0.611          0.912       1071.334            0.0            1.8         9970.2          0.000            0.0          0.000            0.0
     09/03/1986         43.831          5.943       106129.4        22287.7        15773.2          1.000          0.912       1071.270            0.0            1.4         9970.2          0.000            0.0          0.000            0.0
     10/03/1986         40.213          5.945       106209.3        22299.0        15784.9          0.795          0.912       1071.205            0.0            1.2         9970.2          0.000            0.0          0.000            0.0
     11/03/1986         36.513          5.939       106262.0        22301.4        15792.4          0.532          0.912       1071.161            0.0            1.1         9970.2          0.000            0.0          0.000            0.0
     12/03/1986         33.089          5.931       106309.9        22301.9        15799.1          0.513          0.912       1071.122            0.0            1.0         9970.2          0.000            0.0          0.000            0.0
     13/03/1986         29.887          5.920       106348.3        22299.1        15804.4          0.443          0.913       1071.090            0.0            1.0         9970.2          0.000            0.0          0.000            0.0
     14/03/1986         56.048          5.921       106419.9        22309.5        15814.8          0.748          0.914       1071.034            0.0            3.3        10064.5          0.000            0.0         31.425            3.1
     15/03/1986         51.123          5.921       106479.0        22316.5        15823.4          0.651          0.916       1070.985            0.0            2.4        10064.5          0.000            0.0          0.000            0.0
     16/03/1986         46.464          5.919       106525.6        22320.2        15830.1          0.566          0.916       1070.947            0.0            1.7        10064.5          0.000            0.0          0.000            0.0
     17/03/1986         42.425          5.919       106584.0        22327.1        15838.5          0.693          0.917       1070.900            0.0            1.4        10064.5          0.000            0.0          0.000            0.0
     18/03/1986         38.547          5.914       106633.5        22329.1        15845.5          0.556          0.918       1070.859            0.0            1.2        10064.5          0.000            0.0          0.000            0.0
     19/03/1986         34.948          5.909       106680.3        22330.7        15852.2          0.531          0.918       1070.821            0.0            1.1        10064.5          0.000            0.0          0.000            0.0
     20/03/1986         31.766          5.901       106721.7        22329.2        15857.9          0.550          0.919       1070.787            0.0            1.1        10064.5          0.000            0.0          0.000            0.0
     21/03/1986         28.630          5.891       106754.9        22325.4        15862.5          0.410          0.920       1070.759            0.0            1.0        10064.5          0.000            0.0          0.000            0.0
     22/03/1986         55.962          5.898       106845.4        22340.3        15875.7          0.956          0.920       1070.689            0.0            3.5        10161.8          0.000            0.0         32.438            3.2
     23/03/1986         51.177          5.900       106923.3        22350.9        15887.0          0.812          0.923       1070.625            0.0            2.6        10161.8          0.000            0.0          0.000            0.0
     24/03/1986         46.774          5.901       106996.7        22360.0        15897.7          0.795          0.923       1070.564            0.0            1.9        10161.8          0.000            0.0          0.000            0.0
     25/03/1986         42.646          5.898       107056.4        22364.4        15906.2          0.659          0.923       1070.515            0.0            1.5        10161.8          0.000            0.0          0.000            0.0
     26/03/1986         39.045          5.893       107108.8        22366.3        15913.6          0.601          0.924       1070.471            0.0            1.3        10161.8          0.000            0.0          0.000            0.0
     27/03/1986         35.404          5.887       107150.6        22366.8        15919.5          0.502          0.924       1070.436            0.0            1.1        10161.8          0.000            0.0          0.000            0.0
     28/03/1986         32.030          5.879       107186.4        22365.0        15924.5          0.455          0.925       1070.406            0.0            1.1        10161.8          0.000            0.0          0.000            0.0
     29/03/1986         28.978          5.872       107230.1        22364.1        15930.6          0.530          0.925       1070.371            0.0            1.1        10161.8          0.000            0.0          0.000            0.0
     30/03/1986         55.852          5.877       107318.2        22378.1        15943.5          0.947          0.926       1070.302            0.0            3.5        10257.6          0.000            0.0         31.939            3.2
     31/03/1986         61.907          5.878       107388.8        22386.2        15953.7          1.000          0.928       1070.243            0.0            3.0        10257.6          0.000            0.0          0.000            0.0
     01/04/1986         57.004          5.884       107479.5        22401.1        15966.9          1.000          0.928       1070.169            0.0            2.3        10257.6          0.000            0.0          0.000            0.0
     02/04/1986         52.231          5.888       107563.0        22413.6        15979.1          0.914          0.928       1070.100            0.0            1.7        10257.6          0.000            0.0          0.000            0.0
     03/04/1986         47.721          5.885       107623.3        22418.2        15987.8          0.701          0.928       1070.049            0.0            1.4        10257.6          0.000            0.0          0.000            0.0
     04/04/1986         43.613          5.881       107675.8        22420.6        15995.2          0.636          0.928       1070.005            0.0            1.2        10257.6          0.000            0.0          0.000            0.0
     05/04/1986         39.662          5.876       107720.8        22422.0        16001.6          0.555          0.928       1069.968            0.0            1.1        10257.6          0.000            0.0          0.000            0.0
     06/04/1986         36.051          5.868       107765.4        22421.2        16007.8          0.538          0.929       1069.931            0.0            1.1        10257.6          0.000            0.0          0.000            0.0
     07/04/1986         32.782          5.862       107812.4        22421.3        16014.4          0.584          0.929       1069.892            0.0            1.0        10257.6          0.000            0.0          0.000            0.0
     08/04/1986         29.730          5.854       107855.0        22419.8        16020.4          0.537          0.930       1069.857            0.0            1.0        10257.6          0.000            0.0          0.000            0.0
     09/04/1986         55.888          5.858       107938.7        22432.4        16032.6          0.916          0.931       1069.790            0.0            3.4        10351.2          0.000            0.0         31.218            3.1
     10/04/1986         51.215          5.861       108018.9        22443.7        16044.2          0.895          0.933       1069.724            0.0            2.5        10351.2          0.000            0.0          0.000            0.0
     11/04/1986         46.878          5.861       108088.0        22451.2        16054.2          0.798          0.933       1069.666            0.0            1.8        10351.2          0.000            0.0          0.000            0.0
     12/04/1986         42.900          5.860       108155.0        22458.0        16063.8          0.830          0.933       1069.610            0.0            1.5        10351.2          0.000            0.0          0.000            0.0
     13/04/1986         39.224          5.861       108226.5        22466.4        16074.2          0.884          0.933       1069.551            0.0            1.2        10351.2          0.000            0.0          0.000            0.0
     14/04/1986         35.753          5.856       108281.2        22469.0        16082.0          0.668          0.933       1069.504            0.0            1.1        10351.2          0.000            0.0          0.000            0.0
     15/04/1986         32.537          5.850       108329.0        22469.3        16088.7          0.601          0.933       1069.464            0.0            1.0        10351.2          0.000            0.0          0.000            0.0
     16/04/1986         29.569          5.842       108371.5        22467.8        16094.6          0.562          0.934       1069.428            0.0            1.0        10351.2          0.000            0.0          0.000            0.0
     17/04/1986         56.857          5.844       108447.4        22477.6        16105.6          1.000          0.934       1069.367            0.0            3.3        10445.1          0.000            0.0         31.282            3.1
     18/04/1986         54.003          5.844       108517.5        22485.5        16115.7          1.000          0.937       1069.309            0.0            2.4        10445.1          0.000            0.0          0.000            0.0
     19/04/1986         50.239          5.849       108596.4        22498.2        16127.3          1.000          0.937       1069.244            0.0            1.9        10445.1          0.000            0.0          0.000            0.0
     20/04/1986         46.037          5.853       108670.5        22509.1        16138.1          0.889          0.936       1069.181            0.0            1.6        10445.1          0.000            0.0          0.000            0.0
     21/04/1986         42.116          5.849       108727.0        22512.4        16146.1          0.706          0.936       1069.133            0.0            1.3        10445.1          0.000            0.0          0.000            0.0
     22/04/1986         38.454          5.845       108781.0        22514.8        16153.8          0.681          0.936       1069.088            0.0            1.1        10445.1          0.000            0.0          0.000            0.0
