ApsimVersion = 7.7
Title = Paddy Transplated Rotation Output
           Date           year      crop_type DaysAfterSowing Rice.DaysAfterSowing        cropsta           wagt            wso           rlai            zrt         ldstrs         lestrs         lrstrs           ancr          irrig    evap_amount        biomass          yield     TopsTotalN            esw N_avail_4_rice          NO3()   surfaceom_wt    water_table
   (dd/mm/yyyy)         (year)             ()              ()                  (d)             ()        (kg/ha)        (kg/ha)             ()            (m)             ()             ()             ()        (kg/ha)             ()             ()             ()             ()             ()           (mm)        (kg/ha)        (kg/ha)        (kg/ha)           (mm)
     15/02/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         33.707              ?              ?              ?        263.779            5.5           22.7            0.0       2239.458
     16/02/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         37.900              ?              ?              ?        263.588            5.6           22.9            0.0       2242.053
     17/02/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         38.090              ?              ?              ?        263.400            5.7           23.2            0.0       2244.596
     18/02/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         38.278              ?              ?              ?        263.214            5.8           23.5            0.0       2247.088
     19/02/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         38.464              ?              ?              ?        263.030            5.9           23.8            0.0       2249.529
     20/02/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         38.648              ?              ?              ?        262.848            6.0           24.1            0.0       2251.921
     21/02/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         38.830              ?              ?              ?        262.668            6.2           24.3            0.0       2254.265
     22/02/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         39.010              ?              ?              ?        262.490            6.3           24.6            0.0       2256.561
     23/02/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         39.189              ?              ?              ?        262.313            6.4           24.8            0.0       2258.810
     24/02/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         42.365              ?              ?              ?        262.138            6.5           25.1            0.0       2261.013
     25/02/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         42.540              ?              ?              ?        261.965            6.7           25.3            0.0       2263.169
     26/02/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         42.713              ?              ?              ?        261.794            6.8           25.7            0.0       2265.280
     27/02/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         42.884              ?              ?              ?        261.624            7.0           26.0            0.0       2267.345
     28/02/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         43.054              ?              ?              ?        261.455            7.2           26.3            0.0       2269.365
     01/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         43.223              ?              ?              ?        261.289            7.4           26.7            0.0       2271.340
     02/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         43.390              ?              ?              ?        261.123            7.6           27.2            0.0       2273.271
     03/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         43.555              ?              ?              ?        260.959            7.8           27.6            0.0       2275.158
     04/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         43.719              ?              ?              ?        260.797            8.1           28.0            0.0       2277.002
     05/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         43.881              ?              ?              ?        260.636            8.3           28.4            0.0       2278.803
     06/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         44.043              ?              ?              ?        260.476            8.5           28.9            0.0       2280.561
     07/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         44.202              ?              ?              ?        260.317            8.8           29.3            0.0       2282.277
     08/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         44.361              ?              ?              ?        260.160            9.1           29.8            0.0       2283.953
     09/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         44.518              ?              ?              ?        260.004            9.3           30.2            0.0       2285.587
     10/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         44.674              ?              ?              ?        259.849            9.6           30.7            0.0       2287.181
     11/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         44.829              ?              ?              ?        259.695            9.9           31.2            0.0       2288.736
     12/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         44.983              ?              ?              ?        259.543           10.2           31.7            0.0       2290.253
     13/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         45.136              ?              ?              ?        259.391           10.4           32.1            0.0       2291.732
     14/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         45.287              ?              ?              ?        259.241           10.7           32.6            0.0       2293.173
     15/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         45.437              ?              ?              ?        259.092           11.0           33.1            0.0       2294.578
     16/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         45.587              ?              ?              ?        258.943           11.3           33.6            0.0       2295.948
     17/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         45.735              ?              ?              ?        258.796           11.6           34.1            0.0       2297.282
     18/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         45.882              ?              ?              ?        258.650           12.0           34.6            0.0       2298.583
     19/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         46.028              ?              ?              ?        258.505           12.3           35.1            0.0       2299.850
     20/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         46.173              ?              ?              ?        258.361           12.6           35.6            0.0       2300.000
     21/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         46.317              ?              ?              ?        258.217           13.0           36.2            0.0       2302.290
     22/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         46.461              ?              ?              ?        258.075           13.3           36.7            0.0       2302.290
     23/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         46.603              ?              ?              ?        257.934           13.7           37.2            0.0       2304.825
     24/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         46.744              ?              ?              ?        257.793           14.0           37.8            0.0       2304.825
     25/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         46.885              ?              ?              ?        257.654           14.4           38.3            0.0       2307.442
     26/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         47.025              ?              ?              ?        257.515           14.7           38.9            0.0       2307.442
     27/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         47.163              ?              ?              ?        257.377           15.1           39.4            0.0       2310.122
     28/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         47.301              ?              ?              ?        257.240           15.5           40.0            0.0       2310.122
     29/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         47.438              ?              ?              ?        257.104           15.8           40.5            0.0       2312.854
     30/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         47.575              ?              ?              ?        256.968           16.2           41.0            0.0       2312.854
     31/03/1989           1989           rice               ?                    0              0            0.0            0.0          0.000          0.000          1.000          1.000          1.000            0.0          0.000         47.710              ?              ?              ?        256.833           16.5           41.6            0.0       2315.632
     01/04/1989           1989           rice               ?                    1              2            0.9            0.0          0.021          0.010          1.000          1.000          1.000            0.0          0.000         47.845              ?              ?              ?        273.527           15.4           41.7            0.0       2315.632
     02/04/1989           1989           rice               ?                    2              2            2.0            0.0          0.024          0.020          1.000          1.000          1.000            0.0          0.000         52.338              ?              ?              ?        273.067           15.4           41.9            0.0       2318.450
     03/04/1989           1989           rice               ?                    3              2            3.1            0.0          0.028          0.030          1.000          1.000          1.000            0.0          0.000         52.797              ?              ?              ?        272.637           15.4           42.2            0.0       2318.450
     04/04/1989           1989           rice               ?                    4              2            4.5            0.0          0.032          0.040          1.000          1.000          1.000            0.0          0.000         53.228              ?              ?              ?        272.229           15.5           42.6            0.0       2321.301
     05/04/1989           1989           rice               ?                    5              2            6.1            0.0          0.037          0.050          1.000          1.000          1.000            0.0          0.000         53.636              ?              ?              ?        271.842           15.7           43.0            0.0       2321.301
     06/04/1989           1989           rice               ?                    6              2            8.0            0.0          0.043          0.060          1.000          1.000          1.000            0.0          0.000         54.023              ?              ?              ?        271.472           15.9           43.5            0.0       2324.168
     07/04/1989           1989           rice               ?                    7              2           10.2            0.0          0.049          0.070          1.000          1.000          1.000            0.0          0.000         54.393              ?              ?              ?        271.117           16.2           44.0            0.0       2324.168
     08/04/1989           1989           rice               ?                    8              2           12.8            0.0          0.056          0.080          1.000          1.000          1.000            0.0          0.000         54.748              ?              ?              ?        270.776           16.5           44.5            0.0       2327.027
     09/04/1989           1989           rice               ?                    9              2           15.8            0.0          0.065          0.090          1.000          1.000          1.000            0.0          0.000         55.089              ?              ?              ?        270.447           16.8           45.0            0.0       2327.027
     10/04/1989           1989           rice               ?                   10              2           19.2            0.0          0.075          0.100          1.000          1.000          1.000            0.0          0.000         55.418              ?              ?              ?        270.128           17.1           45.5            0.0       2329.851
     11/04/1989           1989           rice               ?                   11              2           23.2            0.0          0.087          0.110          1.000          1.000          1.000            0.0          0.000         55.737              ?              ?              ?        269.820           17.4           46.1            0.0       2329.851
     12/04/1989           1989           rice               ?                   12              2           27.8            0.0          0.102          0.120          1.000          1.000          1.000            0.0          0.000         56.045              ?              ?              ?        269.520           17.8           46.6            0.0       2332.611
     13/04/1989           1989           rice               ?                   13              2           33.5            0.0          0.117          0.130          1.000          1.000          1.000            0.0          0.000         56.345              ?              ?              ?        269.229           18.1           47.1            0.0       2332.611
     14/04/1989           1989           rice               ?                   14              2           40.1            0.0          0.135          0.140          1.000          1.000          1.000            0.0          0.000         56.636              ?              ?              ?        268.945           18.5           47.7            0.0       2335.278
     15/04/1989           1989           rice               ?                   15              2           47.7            0.0          0.156          0.150          1.000          1.000          1.000            0.0          0.000         56.920              ?              ?              ?        268.669           18.8           48.2            0.0       2335.278
     16/04/1989           1989           rice               ?                   16              2           56.5            0.0          0.179          0.160          1.000          1.000          1.000            0.0          0.000         57.196              ?              ?              ?        268.399           30.9           48.7            0.0       2337.829
     17/04/1989           1989           rice               ?                   17              2           66.8            0.0          0.206          0.170          1.000          1.000          1.000            0.0          0.000         57.466              ?              ?              ?        268.135           31.3           49.3            0.0       2337.829
     18/04/1989           1989           rice               ?                   18              2           78.6            0.0          0.236          0.180          1.000          1.000          1.000            0.0          0.000         57.730              ?              ?              ?        267.876           31.7           49.8            0.0       2340.247
     19/04/1989           1989           rice               ?                   19              2           92.7            0.0          0.273          0.190          1.000          1.000          1.000            0.0          0.000         57.989              ?              ?              ?        267.623           32.2           50.4            0.0       2340.247
     20/04/1989           1989           rice               ?                   20              2          108.5            0.0          0.315          0.200          1.000          1.000          1.000            0.0          0.000         58.242              ?              ?              ?        267.375           32.6           50.9            0.0       2342.516
     21/04/1989           1989           rice               ?                   21              2          126.4            0.0          0.365          0.210          1.000          1.000          1.000            0.0          0.000         58.489              ?              ?              ?        267.132           33.0           51.5            0.0       2342.516
     22/04/1989           1989           rice               ?                   22              3          144.6            0.0          0.354          0.060          1.000          1.000          1.000            0.0          0.000         58.733              ?              ?              ?        266.894           33.4           52.0            0.0       2344.630
     23/04/1989           1989           rice               ?                   23              4          161.7            0.0          0.354          0.070          1.000          0.614          1.000            7.5          0.000         58.971              ?              ?              ?        264.849           21.6           45.0            0.0       2344.630
     24/04/1989           1989           rice               ?                   24              4          189.2            0.0          0.354          0.080          1.000          0.563          1.000            9.1          0.000         59.206              ?              ?              ?        262.840           14.4           44.0            0.0       2346.586
     25/04/1989           1989           rice               ?                   25              4          216.0            0.0          0.354          0.090          1.000          0.530          1.000           10.2          0.000         59.436              ?              ?              ?        260.856           13.4           43.4            0.0       2346.586
     26/04/1989           1989           rice               ?                   26              4          241.7            0.0          0.354          0.100          1.000          0.508          1.000           11.3          0.000         59.663              ?              ?              ?        258.885           13.0           43.0            0.0       2348.385
     27/04/1989           1989           rice               ?                   27              4          265.9            0.0          0.354          0.110          1.000          0.496          1.000           12.2          0.000         59.886              ?              ?              ?        257.047           12.7           42.5            0.0       2348.385
     28/04/1989           1989           rice               ?                   28              4          296.1            0.0          0.394          0.120          1.000          0.732          1.000           13.8          0.000         60.106              ?              ?              ?        265.328           12.0           41.5            0.0       2350.042
     29/04/1989           1989           rice               ?                   29              4          327.5            0.0          0.434          0.130          1.000          0.658          1.000           15.2          0.000         64.872              ?              ?              ?        263.206           10.8           40.7            0.0       2350.042
     30/04/1989           1989           rice               ?                   30              4          361.4            0.0          0.472          0.140          1.000          0.597          1.000           16.7          0.000         65.526              ?              ?              ?        260.921            9.7           39.7            0.0       2351.582
     01/05/1989           1989           rice               ?                   31              4          395.5            0.0          0.515          0.150          1.000          0.546          1.000           18.1          0.000         66.104              ?              ?              ?        258.306            8.6           38.7            0.0       2351.582
     02/05/1989           1989           rice               ?                   32              4          432.8            0.0          0.557          0.160          1.000          0.507          1.000           19.9          0.000         66.629              ?              ?              ?        255.285            7.8           37.5            0.0       2353.036
     03/05/1989           1989           rice               ?                   33              4          472.2            0.0          0.603          0.170          1.000          0.493          1.000           21.6          0.000         67.113              ?              ?              ?        252.201           18.9           36.2            0.0       2353.036
     04/05/1989           1989           rice               ?                   34              4          516.9            0.0          0.651          0.180          1.000          0.492          1.000           23.7          0.000         67.565              ?              ?              ?        248.618           17.8           34.6            0.0       2354.442
     05/05/1989           1989           rice               ?                   35              4          564.5            0.0          0.703          0.190          1.000          0.489          1.000           25.9          0.000         67.989              ?              ?              ?        244.945           32.7           39.6            0.0       2354.442
     06/05/1989           1989           rice               ?                   36              4          616.5            0.0          0.756          0.200          1.000          0.484          1.000           28.0          0.000         68.391              ?              ?              ?        240.836           37.0           44.3            0.0       2355.852
     07/05/1989           1989           rice               ?                   37              4          669.9            0.0          0.811          0.210          1.000          0.469          0.958           30.0          0.000         68.773              ?              ?              ?        236.657           37.5           47.5            0.0       2355.852
     08/05/1989           1989           rice               ?                   38              4          725.4            0.0          0.866          0.220          1.000          0.452          0.913           32.0          0.000         69.139              ?              ?              ?        231.924           36.9           49.0            0.0       2357.348
     09/05/1989           1989           rice               ?                   39              4          794.4            0.0          0.947          0.230          1.000          0.625          1.000           35.0          0.000         69.490              ?              ?              ?        240.877           35.6           48.5            0.0       2357.348
     10/05/1989           1989           rice               ?                   40              4          867.3            0.0          1.027          0.240          1.000          0.543          1.000           37.7         18.092         74.164              ?              ?              ?        234.237           33.3           47.4            0.0       2359.031
     11/05/1989           1989           rice               ?                   41              4          963.4            0.0          1.480          0.250          1.000          0.488          0.960           42.0         18.092         76.079              ?              ?              ?        227.964           31.3           44.3            0.0       2359.031
     12/05/1989           1989           rice               ?                   42              4         1101.3            0.0          1.786          0.260          1.000          0.652          1.000           48.6         18.092         77.089              ?              ?              ?        235.289           27.4           38.6            0.0       2361.009
     13/05/1989           1989           rice               ?                   43              4         1240.6            0.0          2.047          0.270          1.000          0.534          1.000           53.5         36.172         80.856              ?              ?              ?        226.226           21.5           34.4            0.0       2361.009
     14/05/1989           1989           rice               ?                   44              4         1411.7            0.0          2.334          0.280          1.000          0.772          1.000           60.5         36.172         82.728              ?              ?              ?        238.739           16.9           28.0            0.0       2363.381
     15/05/1989           1989           rice               ?                   45              4         1582.2            0.0          2.598          0.290          1.000          0.620          1.000           66.1         54.137         85.143              ?              ?              ?        229.749           10.5           23.1            0.0       2363.381
     16/05/1989           1989           rice               ?                   46              4         1760.9            0.0          2.856          0.300          1.000          0.547          1.000           71.6         54.137         87.070              ?              ?              ?        222.619            5.6           18.7            0.0       2366.226
     17/05/1989           1989           rice               ?                   47              4         1994.6            0.0          3.180          0.310          1.000          1.000          1.000           71.9         54.137         89.272              ?              ?              ?        298.330            0.3           18.4            0.0       2366.226
     18/05/1989           1989           rice               ?                   48              4         2221.0            0.0          3.475          0.320          1.000          1.000          1.000           79.9         72.781         90.934              ?              ?              ?        295.613            9.5           10.5            0.0       2369.523
     19/05/1989           1989           rice               ?                   49              4         2475.8            0.0          3.794          0.330          1.000          0.936          1.000           81.9         72.781         92.596              ?              ?              ?        284.044            1.9            9.6            0.0       2369.523
     20/05/1989           1989           rice               ?                   50              4         2718.9            0.0          4.081          0.340          1.000          0.794          1.000           82.3         72.781         94.685              ?              ?              ?        274.151            0.5            9.6            0.0       2373.049
     21/05/1989           1989           rice               ?                   51              4         2978.4            0.0          4.368          0.350          1.000          0.682          1.000           82.8         72.781         95.868              ?              ?              ?        262.976            0.5            9.6            0.0       2373.049
     22/05/1989           1989           rice               ?                   52              4         3222.6            0.0          4.620          0.360          1.000          0.586          0.969           90.8         72.781         97.877              ?              ?              ?        252.401           20.1            9.8            0.0       2376.526
     23/05/1989           1989           rice               ?                   53              4         3496.4            0.0          4.885          0.370          1.000          1.000          1.000           98.8         72.781         99.100              ?              ?              ?        332.677           17.2            9.6            0.0       2376.526
     24/05/1989           1989           rice               ?                   54              4         3771.3            0.0          5.094          0.380          1.000          0.988          1.000          106.8         91.418        100.856              ?              ?              ?        324.523           12.4            9.6            0.0       2378.167
     25/05/1989           1989           rice               ?                   55              4         4101.0            0.0          5.325          0.390          1.000          0.889          1.000          113.0         91.418        102.396              ?              ?              ?        312.575            6.2            9.6            0.0       2378.167
     26/05/1989           1989           rice               ?                   56              4         4399.5            0.0          5.486          0.400          1.000          0.782          1.000          114.1         91.418        104.177              ?              ?              ?        303.955            1.1            9.6            0.0       2378.167
     27/05/1989           1989           rice               ?                   57              4         4708.4           15.4          5.620          0.400          1.000          0.758          1.000          114.9         91.418        105.229              ?              ?              ?        300.167            0.8            9.6            0.0       2378.167
     28/05/1989           1989           rice               ?                   58              4         5021.7           54.9          5.723          0.400          1.000          0.874          1.000          115.4         91.418        106.503              ?              ?              ?        310.278            0.5            9.6            0.0       2378.167
     29/05/1989           1989           rice               ?                   59              4         5338.5          119.6          5.790          0.400          1.000          0.793          1.000          115.9         91.418        107.777              ?              ?              ?        299.866            0.5            9.6            0.0       2378.131
     30/05/1989           1989           rice               ?                   60              4         5643.3          204.4          5.822          0.400          1.000          0.662          1.000          116.4         91.418        109.265              ?              ?              ?        290.909            0.5            9.6            0.0       2378.014
     31/05/1989           1989           rice               ?                   61              4         5960.3          316.0          5.826          0.400          1.000          0.607          1.000          117.0         91.418        110.527              ?              ?              ?        281.246            0.5            9.6            0.0       2377.766
     01/06/1989           1989           rice               ?                   62              4         6278.9          452.0          5.797          0.400          1.000          0.543          0.947          117.9         91.418        111.901              ?              ?              ?        270.302            0.6            9.6            0.0       2377.336
     02/06/1989           1989           rice               ?                   63              4         6627.9          625.9          5.743          0.400          1.000          0.906          1.000          118.7         91.418        113.456              ?              ?              ?        301.475            0.4            9.6            0.0       2376.675
     03/06/1989           1989           rice               ?                   64              4         6948.6          807.4          5.656          0.400          1.000          0.835          1.000          119.6        111.308        114.980              ?              ?              ?        292.584            0.5            9.6            0.0       2375.739
     04/06/1989           1989           rice               ?                   65              4         7267.0         1055.4          5.553          0.400          1.000          0.974          1.000          120.5        111.308        116.246              ?              ?              ?        323.463            0.3            9.6            0.0       2374.487
     05/06/1989           1989           rice               ?                   66              4         7561.7         1306.3          5.453          0.400          1.000          0.946          1.000          121.5        111.308        117.626              ?              ?              ?        314.594            0.4            9.6            0.0       2372.887
     06/06/1989           1989           rice               ?                   67              4         7893.0         1604.2          5.351          0.400          1.000          0.958          1.000          130.1        111.308        118.892              ?              ?              ?        310.524           30.3            9.6            0.0       2370.916
     07/06/1989           1989           rice               ?                   68              4         8188.4         1893.2          5.251          0.400          1.000          0.831          1.000          138.8        111.308        120.617              ?              ?              ?        299.433           35.8           14.4            0.0       2368.555
     08/06/1989           1989           rice               ?                   69              4         8473.2         2189.7          5.152          0.400          1.000          0.715          1.000          147.5        111.308        122.206              ?              ?              ?        289.076           32.9           17.4            0.0       2365.795
     09/06/1989           1989           rice               ?                   70              4         8780.8         2523.2          5.053          0.400          1.000          0.624          1.000          154.2        111.308        123.401              ?              ?              ?        276.186           27.0           19.3            0.0       2362.631
     10/06/1989           1989           rice               ?                   71              4         9035.7         2819.8          4.955          0.400          1.000          0.536          0.950          159.4        111.308        125.255              ?              ?              ?        266.750           22.1           20.0            0.0       2359.067
     11/06/1989           1989           rice               ?                   72              4         9298.0         3122.8          4.858          0.400          1.000          0.669          1.000          164.7        111.308        126.464              ?              ?              ?        276.378           18.4           18.8            0.0       2355.112
     12/06/1989           1989           rice               ?                   73              4         9595.3         3456.7          4.761          0.400          1.000          0.639          1.000          170.5        130.507        127.846              ?              ?              ?        272.017           14.4           16.0            0.0       2350.780
     13/06/1989           1989           rice               ?                   74              4         9914.8         3809.2          4.663          0.400          1.000          0.745          1.000          176.7        130.507        129.201              ?              ?              ?        277.699            9.8           11.7            0.0       2346.096
     14/06/1989           1989           rice               ?                   75              4        10224.2         4148.3          4.565          0.400          1.000          0.929          1.000          182.2        130.507        130.408              ?              ?              ?        315.032            4.7            9.5            0.0       2341.090
     15/06/1989           1989           rice               ?                   76              4        10544.2         4495.1          4.468          0.400          1.000          1.000          1.000          183.3        130.507        131.643              ?              ?              ?        350.178            0.3            9.5            0.0       2335.786
     16/06/1989           1989           rice               ?                   77              4        10844.3         4819.2          4.371          0.400          1.000          1.000          1.000          184.3        130.507        132.853              ?              ?              ?        357.303            0.3            9.4            0.0       2330.189
