date,income,expenditure,balance,comment
19/Jun/2002,,0.75,49750.17912125427,operating costs of operator1 + harvesting
20/Jun/2002,,0.75,49749.42912125427,operating costs of operator1 + harvesting
29/Jun/2002,0.0,,49749.42912125427,cropprice (maize)
29/Jun/2002,12.872965034090909,,49762.30208628836,cropprice (maize_residue)
29/Jun/2002,,0.25,49762.05208628836,operating costs of operator1 + harvesting
30/Jun/2002,,606.1,49155.95208628836,Farm Overheads
29/Jul/2002,,0.75,49155.20208628836,operating costs of operator1 + weeding
08/Aug/2002,,0.25,49154.95208628836,operating costs of operator1 + weeding
03/Sep/2002,,15.0,49139.95208628836,sowing costs
03/Sep/2002,,5.0,49134.95208628836,sowing costs
03/Sep/2002,,0.75,49134.20208628836,operating costs of operator1 + presow_till
04/Sep/2002,,0.75,49133.45208628836,operating costs of operator1 + sowing
05/Sep/2002,,0.25,49133.20208628836,operating costs of operator1 + presow_till
06/Sep/2002,,0.25,49132.95208628836,operating costs of operator1 + sowing
03/Oct/2002,,0.75,49132.20208628836,operating costs of operator1 + weeding
04/Oct/2002,,0.25,49131.95208628836,operating costs of operator1 + weeding
08/Dec/2002,1032.5907857173297,,50164.54287200569,cropprice (maize)
08/Dec/2002,75.99815785227273,,50240.54102985796,cropprice (maize_residue)
08/Dec/2002,,0.75,50239.79102985796,operating costs of operator1 + harvesting
28/Dec/2002,0.0,,50239.79102985796,cropprice (maize)
28/Dec/2002,8.280696522727272,,50248.07172638069,cropprice (maize_residue)
28/Dec/2002,,0.25,50247.82172638069,operating costs of operator1 + harvesting
17/Jan/2003,,0.75,50247.07172638069,operating costs of operator1 + weeding
06/Feb/2003,,0.25,50246.82172638069,operating costs of operator1 + weeding
27/Mar/2003,,31.5,50215.32172638069,sowing costs
27/Mar/2003,,10.5,50204.82172638069,sowing costs
27/Mar/2003,,0.75,50204.07172638069,operating costs of operator1 + presow_till
28/Mar/2003,,0.75,50203.32172638069,operating costs of operator1 + sowing
29/Mar/2003,,0.25,50203.07172638069,operating costs of operator1 + presow_till
30/Mar/2003,,0.25,50202.82172638069,operating costs of operator1 + sowing
26/Apr/2003,,0.75,50202.07172638069,operating costs of operator1 + weeding
27/Apr/2003,,0.25,50201.82172638069,operating costs of operator1 + weeding
30/Jun/2003,,606.1,49595.72172638069,Farm Overheads
02/Jul/2003,272.28125781818187,,49868.00298419887,cropprice (bean)
02/Jul/2003,918.2689344076705,,50786.271918606544,cropprice (maize)
02/Jul/2003,85.20939497727272,,50871.48131358382,cropprice (maize_residue)
02/Jul/2003,,0.75,50870.73131358382,operating costs of operator1 + harvesting
03/Jul/2003,,0.75,50869.98131358382,operating costs of operator1 + harvesting
10/Jul/2003,0.0,,50869.98131358382,cropprice (maize)
10/Jul/2003,13.629802357954544,,50883.61111594177,cropprice (maize_residue)
10/Jul/2003,,0.25,50883.36111594177,operating costs of operator1 + harvesting
11/Aug/2003,,0.75,50882.61111594177,operating costs of operator1 + weeding
19/Aug/2003,,0.25,50882.36111594177,operating costs of operator1 + weeding
03/Sep/2003,,15.0,50867.36111594177,sowing costs
03/Sep/2003,,5.0,50862.36111594177,sowing costs
03/Sep/2003,,0.75,50861.61111594177,operating costs of operator1 + presow_till
04/Sep/2003,,0.75,50860.86111594177,operating costs of operator1 + sowing
05/Sep/2003,,0.25,50860.61111594177,operating costs of operator1 + presow_till
06/Sep/2003,,0.25,50860.36111594177,operating costs of operator1 + sowing
03/Oct/2003,,0.75,50859.61111594177,operating costs of operator1 + weeding
04/Oct/2003,,0.25,50859.36111594177,operating costs of operator1 + weeding
11/Dec/2003,16.49746619744318,,50875.85858213921,cropprice (maize)
11/Dec/2003,53.997386590909095,,50929.855968730124,cropprice (maize_residue)
11/Dec/2003,,0.75,50929.105968730124,operating costs of operator1 + harvesting
01/Jan/2004,0.0,,50929.105968730124,cropprice (maize)
01/Jan/2004,5.323066710227272,,50934.42903544035,cropprice (maize_residue)
01/Jan/2004,,0.25,50934.17903544035,operating costs of operator1 + harvesting
20/Jan/2004,,0.75,50933.42903544035,operating costs of operator1 + weeding
10/Feb/2004,,0.25,50933.17903544035,operating costs of operator1 + weeding
14/Mar/2004,,31.5,50901.67903544035,sowing costs
14/Mar/2004,,10.5,50891.17903544035,sowing costs
14/Mar/2004,,0.75,50890.42903544035,operating costs of operator1 + presow_till
15/Mar/2004,,0.75,50889.67903544035,operating costs of operator1 + sowing
16/Mar/2004,,0.25,50889.42903544035,operating costs of operator1 + presow_till
17/Mar/2004,,0.25,50889.17903544035,operating costs of operator1 + sowing
13/Apr/2004,,0.75,50888.42903544035,operating costs of operator1 + weeding
14/Apr/2004,,0.25,50888.17903544035,operating costs of operator1 + weeding
23/Jun/2004,0.0,,50888.17903544035,cropprice (maize)
23/Jun/2004,13.866369073863636,,50902.04540451421,cropprice (maize_residue)
23/Jun/2004,,0.25,50901.79540451421,operating costs of operator1 + harvesting
25/Jun/2004,1210.7370300852272,,52112.53243459944,cropprice (bean)
25/Jun/2004,0.0,,52112.53243459944,cropprice (maize)
25/Jun/2004,151.70950595454545,,52264.241940553984,cropprice (maize_residue)
25/Jun/2004,,0.75,52263.491940553984,operating costs of operator1 + harvesting
26/Jun/2004,,0.75,52262.741940553984,operating costs of operator1 + harvesting
29/Jun/2004,,606.1,51656.641940553985,Farm Overheads
02/Aug/2004,,0.25,51656.391940553985,operating costs of operator1 + weeding
04/Aug/2004,,0.75,51655.641940553985,operating costs of operator1 + weeding
04/Sep/2004,,15.0,51640.641940553985,sowing costs
04/Sep/2004,,5.0,51635.641940553985,sowing costs
04/Sep/2004,,0.75,51634.891940553985,operating costs of operator1 + presow_till
05/Sep/2004,,0.75,51634.141940553985,operating costs of operator1 + sowing
06/Sep/2004,,0.25,51633.891940553985,operating costs of operator1 + presow_till
07/Sep/2004,,0.25,51633.641940553985,operating costs of operator1 + sowing
04/Oct/2004,,0.75,51632.891940553985,operating costs of operator1 + weeding
05/Oct/2004,,0.25,51632.641940553985,operating costs of operator1 + weeding
10/Dec/2004,713.2693988735796,,52345.91133942756,cropprice (maize)
10/Dec/2004,47.14189286931818,,52393.05323229688,cropprice (maize_residue)
10/Dec/2004,,0.75,52392.30323229688,operating costs of operator1 + harvesting
30/Dec/2004,0.0,,52392.30323229688,cropprice (maize)
30/Dec/2004,6.9036823636363644,,52399.20691466051,cropprice (maize_residue)
30/Dec/2004,,0.25,52398.95691466051,operating costs of operator1 + harvesting
19/Jan/2005,,0.75,52398.20691466051,operating costs of operator1 + weeding
08/Feb/2005,,0.25,52397.95691466051,operating costs of operator1 + weeding
22/Mar/2005,,31.5,52366.45691466051,sowing costs
22/Mar/2005,,10.5,52355.95691466051,sowing costs
22/Mar/2005,,0.75,52355.20691466051,operating costs of operator1 + presow_till
23/Mar/2005,,0.75,52354.45691466051,operating costs of operator1 + sowing
24/Mar/2005,,0.25,52354.20691466051,operating costs of operator1 + presow_till
25/Mar/2005,,0.25,52353.95691466051,operating costs of operator1 + sowing
21/Apr/2005,,0.75,52353.20691466051,operating costs of operator1 + weeding
22/Apr/2005,,0.25,52352.95691466051,operating costs of operator1 + weeding
25/Jun/2005,273.70798552840915,,52626.664900188924,cropprice (bean)
25/Jun/2005,950.6822605823863,,53577.34716077131,cropprice (maize)
25/Jun/2005,90.86753706818182,,53668.21469783949,cropprice (maize_residue)
25/Jun/2005,,0.75,53667.46469783949,operating costs of operator1 + harvesting
26/Jun/2005,,0.75,53666.71469783949,operating costs of operator1 + harvesting
30/Jun/2005,,606.1,53060.61469783949,Farm Overheads
03/Jul/2005,0.0,,53060.61469783949,cropprice (maize)
03/Jul/2005,13.399644329545454,,53074.01434216904,cropprice (maize_residue)
03/Jul/2005,,0.25,53073.76434216904,operating costs of operator1 + harvesting
04/Aug/2005,,0.75,53073.01434216904,operating costs of operator1 + weeding
12/Aug/2005,,0.25,53072.76434216904,operating costs of operator1 + weeding
01/Sep/2005,,15.0,53057.76434216904,sowing costs
01/Sep/2005,,5.0,53052.76434216904,sowing costs
01/Sep/2005,,0.75,53052.01434216904,operating costs of operator1 + presow_till
02/Sep/2005,,0.75,53051.26434216904,operating costs of operator1 + sowing
03/Sep/2005,,0.25,53051.01434216904,operating costs of operator1 + presow_till
04/Sep/2005,,0.25,53050.76434216904,operating costs of operator1 + sowing
01/Oct/2005,,0.75,53050.01434216904,operating costs of operator1 + weeding
02/Oct/2005,,0.25,53049.76434216904,operating costs of operator1 + weeding
09/Dec/2005,0.0,,53049.76434216904,cropprice (maize)
09/Dec/2005,54.53530883522726,,53104.299651004265,cropprice (maize_residue)
09/Dec/2005,,0.75,53103.549651004265,operating costs of operator1 + harvesting
27/Dec/2005,0.0,,53103.549651004265,cropprice (maize)
27/Dec/2005,4.558049289772727,,53108.10770029404,cropprice (maize_residue)
27/Dec/2005,,0.25,53107.85770029404,operating costs of operator1 + harvesting
18/Jan/2006,,0.75,53107.10770029404,operating costs of operator1 + weeding
05/Feb/2006,,0.25,53106.85770029404,operating costs of operator1 + weeding
19/Mar/2006,,31.5,53075.35770029404,sowing costs
19/Mar/2006,,10.5,53064.85770029404,sowing costs
19/Mar/2006,,0.75,53064.10770029404,operating costs of operator1 + presow_till
20/Mar/2006,,0.75,53063.35770029404,operating costs of operator1 + sowing
21/Mar/2006,,0.25,53063.10770029404,operating costs of operator1 + presow_till
22/Mar/2006,,0.25,53062.85770029404,operating costs of operator1 + sowing
18/Apr/2006,,0.75,53062.10770029404,operating costs of operator1 + weeding
19/Apr/2006,,0.25,53061.85770029404,operating costs of operator1 + weeding
30/Jun/2006,,606.1,52455.75770029404,Farm Overheads
11/Jul/2006,2140.3909524375,,54596.148652731536,cropprice (bean)
11/Jul/2006,0.0,,54596.148652731536,cropprice (maize)
11/Jul/2006,138.82260964772723,,54734.971262379266,cropprice (maize_residue)
11/Jul/2006,0.0,,54734.971262379266,cropprice (maize)
11/Jul/2006,10.617717397727272,,54745.58897977699,cropprice (maize_residue)
11/Jul/2006,,0.75,54744.83897977699,operating costs of operator1 + harvesting
12/Jul/2006,,0.75,54744.08897977699,operating costs of operator1 + harvesting
13/Jul/2006,,0.25,54743.83897977699,operating costs of operator1 + harvesting
20/Aug/2006,,0.75,54743.08897977699,operating costs of operator1 + weeding
21/Aug/2006,,0.25,54742.83897977699,operating costs of operator1 + weeding
01/Sep/2006,,15.0,54727.83897977699,sowing costs
01/Sep/2006,,5.0,54722.83897977699,sowing costs
01/Sep/2006,,0.75,54722.08897977699,operating costs of operator1 + presow_till
02/Sep/2006,,0.75,54721.33897977699,operating costs of operator1 + sowing
03/Sep/2006,,0.25,54721.08897977699,operating costs of operator1 + presow_till
04/Sep/2006,,0.25,54720.83897977699,operating costs of operator1 + sowing
01/Oct/2006,,0.75,54720.08897977699,operating costs of operator1 + weeding
02/Oct/2006,,0.25,54719.83897977699,operating costs of operator1 + weeding
08/Dec/2006,960.9274532940342,,55680.766433071025,cropprice (maize)
08/Dec/2006,58.85106311931819,,55739.617496190345,cropprice (maize_residue)
08/Dec/2006,,0.75,55738.867496190345,operating costs of operator1 + harvesting
31/Dec/2006,0.0,,55738.867496190345,cropprice (maize)
31/Dec/2006,7.341382113636364,,55746.20887830398,cropprice (maize_residue)
31/Dec/2006,,0.25,55745.95887830398,operating costs of operator1 + harvesting
17/Jan/2007,,0.75,55745.20887830398,operating costs of operator1 + weeding
09/Feb/2007,,0.25,55744.95887830398,operating costs of operator1 + weeding
18/Mar/2007,,31.5,55713.45887830398,sowing costs
18/Mar/2007,,10.5,55702.95887830398,sowing costs
18/Mar/2007,,0.75,55702.20887830398,operating costs of operator1 + presow_till
19/Mar/2007,,0.75,55701.45887830398,operating costs of operator1 + sowing
20/Mar/2007,,0.25,55701.20887830398,operating costs of operator1 + presow_till
21/Mar/2007,,0.25,55700.95887830398,operating costs of operator1 + sowing
17/Apr/2007,,0.75,55700.20887830398,operating costs of operator1 + weeding
18/Apr/2007,,0.25,55699.95887830398,operating costs of operator1 + weeding
21/Jun/2007,265.34861969318183,,55965.307497997164,cropprice (bean)
21/Jun/2007,980.1349597968751,,56945.44245779404,cropprice (maize)
21/Jun/2007,100.42513482954544,,57045.86759262358,cropprice (maize_residue)
21/Jun/2007,,0.75,57045.11759262358,operating costs of operator1 + harvesting
22/Jun/2007,,0.75,57044.36759262358,operating costs of operator1 + harvesting
30/Jun/2007,,606.1,56438.26759262358,Farm Overheads
08/Jul/2007,0.0,,56438.26759262358,cropprice (maize)
08/Jul/2007,10.87451865340909,,56449.14211127699,cropprice (maize_residue)
08/Jul/2007,,0.25,56448.89211127699,operating costs of operator1 + harvesting
31/Jul/2007,,0.75,56448.14211127699,operating costs of operator1 + weeding
17/Aug/2007,,0.25,56447.89211127699,operating costs of operator1 + weeding
01/Sep/2007,,15.0,56432.89211127699,sowing costs
01/Sep/2007,,5.0,56427.89211127699,sowing costs
01/Sep/2007,,0.75,56427.14211127699,operating costs of operator1 + presow_till
02/Sep/2007,,0.75,56426.39211127699,operating costs of operator1 + sowing
03/Sep/2007,,0.25,56426.14211127699,operating costs of operator1 + presow_till
04/Sep/2007,,0.25,56425.89211127699,operating costs of operator1 + sowing
01/Oct/2007,,0.75,56425.14211127699,operating costs of operator1 + weeding
02/Oct/2007,,0.25,56424.89211127699,operating costs of operator1 + weeding
10/Dec/2007,390.7333249772727,,56815.62543625426,cropprice (maize)
10/Dec/2007,52.74957692045455,,56868.375013174715,cropprice (maize_residue)
10/Dec/2007,,0.75,56867.625013174715,operating costs of operator1 + harvesting
03/Jan/2008,0.0,,56867.625013174715,cropprice (maize)
03/Jan/2008,6.299104170454544,,56873.92411734517,cropprice (maize_residue)
03/Jan/2008,,0.25,56873.67411734517,operating costs of operator1 + harvesting
19/Jan/2008,,0.75,56872.92411734517,operating costs of operator1 + weeding
12/Feb/2008,,0.25,56872.67411734517,operating costs of operator1 + weeding
17/Mar/2008,,31.5,56841.17411734517,sowing costs
17/Mar/2008,,10.5,56830.67411734517,sowing costs
17/Mar/2008,,0.75,56829.92411734517,operating costs of operator1 + presow_till
18/Mar/2008,,0.75,56829.17411734517,operating costs of operator1 + sowing
19/Mar/2008,,0.25,56828.92411734517,operating costs of operator1 + presow_till
20/Mar/2008,,0.25,56828.67411734517,operating costs of operator1 + sowing
16/Apr/2008,,0.75,56827.92411734517,operating costs of operator1 + weeding
17/Apr/2008,,0.25,56827.67411734517,operating costs of operator1 + weeding
24/Jun/2008,1143.5380553863638,,57971.21217273153,cropprice (bean)
24/Jun/2008,610.4076241065341,,58581.619796838066,cropprice (maize)
24/Jun/2008,171.15668834659093,,58752.77648518466,cropprice (maize_residue)
24/Jun/2008,,0.75,58752.02648518466,operating costs of operator1 + harvesting
25/Jun/2008,,0.75,58751.27648518466,operating costs of operator1 + harvesting
29/Jun/2008,,606.1,58145.17648518466,Farm Overheads
05/Jul/2008,0.0,,58145.17648518466,cropprice (maize)
05/Jul/2008,12.834783380681818,,58158.011268565344,cropprice (maize_residue)
05/Jul/2008,,0.25,58157.761268565344,operating costs of operator1 + harvesting
03/Aug/2008,,0.75,58157.011268565344,operating costs of operator1 + weeding
14/Aug/2008,,0.25,58156.761268565344,operating costs of operator1 + weeding
30/Aug/2008,,15.0,58141.761268565344,sowing costs
30/Aug/2008,,5.0,58136.761268565344,sowing costs
30/Aug/2008,,0.75,58136.011268565344,operating costs of operator1 + presow_till
31/Aug/2008,,0.75,58135.261268565344,operating costs of operator1 + sowing
01/Sep/2008,,0.25,58135.011268565344,operating costs of operator1 + presow_till
02/Sep/2008,,0.25,58134.761268565344,operating costs of operator1 + sowing
29/Sep/2008,,0.75,58134.011268565344,operating costs of operator1 + weeding
30/Sep/2008,,0.25,58133.761268565344,operating costs of operator1 + weeding
06/Dec/2008,981.8515442684659,,59115.61281283381,cropprice (maize)
06/Dec/2008,66.02802346022727,,59181.640836294035,cropprice (maize_residue)
06/Dec/2008,,0.75,59180.890836294035,operating costs of operator1 + harvesting
29/Dec/2008,0.0,,59180.890836294035,cropprice (maize)
29/Dec/2008,5.874222494318182,,59186.765058788355,cropprice (maize_residue)
29/Dec/2008,,0.25,59186.515058788355,operating costs of operator1 + harvesting
15/Jan/2009,,0.75,59185.765058788355,operating costs of operator1 + weeding
07/Feb/2009,,0.25,59185.515058788355,operating costs of operator1 + weeding
18/Mar/2009,,31.5,59154.015058788355,sowing costs
18/Mar/2009,,10.5,59143.515058788355,sowing costs
18/Mar/2009,,0.75,59142.765058788355,operating costs of operator1 + presow_till
19/Mar/2009,,0.75,59142.015058788355,operating costs of operator1 + sowing
20/Mar/2009,,0.25,59141.765058788355,operating costs of operator1 + presow_till
21/Mar/2009,,0.25,59141.515058788355,operating costs of operator1 + sowing
17/Apr/2009,,0.75,59140.765058788355,operating costs of operator1 + weeding
18/Apr/2009,,0.25,59140.515058788355,operating costs of operator1 + weeding
20/Jun/2009,207.9261256704545,,59348.44118445881,cropprice (bean)
20/Jun/2009,1016.6831296107956,,60365.1243140696,cropprice (maize)
20/Jun/2009,96.50224997727273,,60461.62656404688,cropprice (maize_residue)
20/Jun/2009,,0.75,60460.87656404688,operating costs of operator1 + harvesting
21/Jun/2009,,0.75,60460.12656404688,operating costs of operator1 + harvesting
30/Jun/2009,0.0,,60460.12656404688,cropprice (maize)
30/Jun/2009,12.964374886363636,,60473.09093893324,cropprice (maize_residue)
30/Jun/2009,,0.25,60472.84093893324,operating costs of operator1 + harvesting
30/Jun/2009,,606.1,59866.74093893324,Farm Overheads
30/Jul/2009,,0.75,59865.99093893324,operating costs of operator1 + weeding
09/Aug/2009,,0.25,59865.74093893324,operating costs of operator1 + weeding
01/Sep/2009,,15.0,59850.74093893324,sowing costs
01/Sep/2009,,5.0,59845.74093893324,sowing costs
01/Sep/2009,,0.75,59844.99093893324,operating costs of operator1 + presow_till
02/Sep/2009,,0.75,59844.24093893324,operating costs of operator1 + sowing
03/Sep/2009,,0.25,59843.99093893324,operating costs of operator1 + presow_till
04/Sep/2009,,0.25,59843.74093893324,operating costs of operator1 + sowing
01/Oct/2009,,0.75,59842.99093893324,operating costs of operator1 + weeding
02/Oct/2009,,0.25,59842.74093893324,operating costs of operator1 + weeding
09/Dec/2009,279.36866556818177,,60122.10960450142,cropprice (maize)
09/Dec/2009,54.27578180113637,,60176.38538630256,cropprice (maize_residue)
09/Dec/2009,,0.75,60175.63538630256,operating costs of operator1 + harvesting
29/Dec/2009,0.0,,60175.63538630256,cropprice (maize)
29/Dec/2009,5.9213874147727275,,60181.55677371733,cropprice (maize_residue)
29/Dec/2009,,0.25,60181.30677371733,operating costs of operator1 + harvesting
18/Jan/2010,,0.75,60180.55677371733,operating costs of operator1 + weeding
07/Feb/2010,,0.25,60180.30677371733,operating costs of operator1 + weeding
18/Mar/2010,,31.5,60148.80677371733,sowing costs
18/Mar/2010,,10.5,60138.30677371733,sowing costs
18/Mar/2010,,0.75,60137.55677371733,operating costs of operator1 + presow_till
19/Mar/2010,,0.75,60136.80677371733,operating costs of operator1 + sowing
20/Mar/2010,,0.25,60136.55677371733,operating costs of operator1 + presow_till
21/Mar/2010,,0.25,60136.30677371733,operating costs of operator1 + sowing
17/Apr/2010,,0.75,60135.55677371733,operating costs of operator1 + weeding
18/Apr/2010,,0.25,60135.30677371733,operating costs of operator1 + weeding
20/Jun/2010,282.0207940056818,,60417.32756772301,cropprice (bean)
20/Jun/2010,698.5613092244319,,61115.88887694744,cropprice (maize)
20/Jun/2010,87.52294922727272,,61203.41182617471,cropprice (maize_residue)
20/Jun/2010,,0.75,61202.66182617471,operating costs of operator1 + harvesting
21/Jun/2010,,0.75,61201.91182617471,operating costs of operator1 + harvesting
30/Jun/2010,,606.1,60595.811826174715,Farm Overheads
01/Jul/2010,0.0,,60595.811826174715,cropprice (maize)
01/Jul/2010,12.331989636363636,,60608.143815811076,cropprice (maize_residue)
01/Jul/2010,,0.25,60607.893815811076,operating costs of operator1 + harvesting
30/Jul/2010,,0.75,60607.143815811076,operating costs of operator1 + weeding
10/Aug/2010,,0.25,60606.893815811076,operating costs of operator1 + weeding
01/Sep/2010,,15.0,60591.893815811076,sowing costs
01/Sep/2010,,5.0,60586.893815811076,sowing costs
01/Sep/2010,,0.75,60586.143815811076,operating costs of operator1 + presow_till
02/Sep/2010,,0.75,60585.393815811076,operating costs of operator1 + sowing
03/Sep/2010,,0.25,60585.143815811076,operating costs of operator1 + presow_till
04/Sep/2010,,0.25,60584.893815811076,operating costs of operator1 + sowing
01/Oct/2010,,0.75,60584.143815811076,operating costs of operator1 + weeding
02/Oct/2010,,0.25,60583.893815811076,operating costs of operator1 + weeding
09/Dec/2010,209.3996383082386,,60793.29345411932,cropprice (maize)
09/Dec/2010,57.81345436363636,,60851.10690848295,cropprice (maize_residue)
09/Dec/2010,,0.75,60850.35690848295,operating costs of operator1 + harvesting
27/Dec/2010,0.0,,60850.35690848295,cropprice (maize)
27/Dec/2010,6.426488704545456,,60856.78339718749,cropprice (maize_residue)
27/Dec/2010,,0.25,60856.53339718749,operating costs of operator1 + harvesting
